"lb","ln","profit","deals"
5.2,8.2,"416.83",20
5.2,8.4,"416.83",20
5.2,8.6,"376.80",19
5.2,8.8,"376.80",19
5.2,9,"376.80",19
5.2,9.2,"376.80",19
5.2,9.4,"368.83",18
5.2,9.6,"368.83",18
5.2,9.8,"368.83",18
5.2,10,"326.92",17
5.2,10.2,"319.81",16
5.2,10.4,"319.81",16
5.2,10.6,"306.73",15
5.2,10.8,"306.73",15
5.2,11,"306.73",15
5.2,11.2,"306.73",15
5.2,11.4,"306.73",15
5.2,11.6,"306.73",15
5.2,11.8,"306.73",15
5.2,12,"306.73",15
5.2,12.2,"306.73",15
5.2,12.4,"306.73",15
5.2,12.6,"306.73",15
5.2,12.8,"306.73",15
5.2,13,"257.40",14
5.2,13.2,"257.40",14
5.2,13.4,"217.42",13
5.2,13.6,"217.42",13
5.2,13.8,"184.23",12
5.2,14,"184.23",12
5.2,14.2,"184.23",12
5.2,14.4,"184.23",12
5.2,14.6,"139.50",10
5.2,14.8,"117.61",9
5.2,15,"117.61",9
5.2,15.2,"113.17",8
5.4,6.4,"731.80",28
5.4,6.6,"684.37",27
5.4,6.8,"648.52",26
5.4,7,"612.39",25
5.4,7.2,"564.58",24
5.4,7.4,"522.87",23
5.4,7.6,"522.87",23
5.4,7.8,"486.28",22
5.4,8,"486.28",22
5.4,8.2,"416.83",20
5.4,8.4,"416.83",20
5.4,8.6,"376.80",19
5.4,8.8,"376.80",19
5.4,9,"376.80",19
5.4,9.2,"376.80",19
5.4,9.4,"368.83",18
5.4,9.6,"368.83",18
5.4,9.8,"368.83",18
5.4,10,"326.92",17
5.4,10.2,"319.81",16
5.4,10.4,"319.81",16
5.4,10.6,"306.73",15
5.4,10.8,"306.73",15
5.4,11,"306.73",15
5.4,11.2,"306.73",15
5.4,11.4,"306.73",15
5.4,11.6,"306.73",15
5.4,11.8,"306.73",15
5.4,12,"306.73",15
5.4,12.2,"306.73",15
5.4,12.4,"306.73",15
5.4,12.6,"306.73",15
5.4,12.8,"306.73",15
5.4,13,"257.40",14
5.4,13.2,"257.40",14
5.4,13.4,"217.42",13
5.4,13.6,"217.42",13
5.4,13.8,"184.23",12
5.4,14,"184.23",12
5.4,14.2,"184.23",12
5.4,14.4,"184.23",12
5.4,14.6,"139.50",10
5.4,14.8,"117.61",9
5.4,15,"117.61",9
5.4,15.2,"113.17",8
5.4,15.4,"68.79",6
5.6,6.6,"684.37",27
5.6,6.8,"648.52",26
5.6,7,"612.39",25
5.6,7.2,"564.58",24
5.6,7.4,"522.87",23
5.6,7.6,"522.87",23
5.6,7.8,"486.28",22
5.6,8,"486.28",22
5.6,8.2,"416.83",20
5.6,8.4,"416.83",20
5.6,8.6,"376.80",19
5.6,8.8,"376.80",19
5.6,9,"376.80",19
5.6,9.2,"376.80",19
5.6,9.4,"368.83",18
5.6,9.6,"368.83",18
5.6,9.8,"368.83",18
5.6,10,"326.92",17
5.6,10.2,"319.81",16
5.6,10.4,"319.81",16
5.6,10.6,"306.73",15
5.6,10.8,"306.73",15
5.6,11,"306.73",15
5.6,11.2,"306.73",15
5.6,11.4,"306.73",15
5.6,11.6,"306.73",15
5.6,11.8,"306.73",15
5.6,12,"306.73",15
5.6,12.2,"306.73",15
5.6,12.4,"306.73",15
5.6,12.6,"306.73",15
5.6,12.8,"306.73",15
5.6,13,"257.40",14
5.6,13.2,"257.40",14
5.6,13.4,"217.42",13
5.6,13.6,"217.42",13
5.6,13.8,"184.23",12
5.6,14,"184.23",12
5.6,14.2,"184.23",12
5.6,14.4,"184.23",12
5.6,14.6,"139.50",10
5.6,14.8,"117.61",9
5.6,15,"117.61",9
5.6,15.2,"113.17",8
5.6,15.4,"68.79",6
5.6,15.6,"68.79",6
5.8,6.8,"648.52",26
5.8,7,"612.39",25
5.8,7.2,"564.58",24
5.8,7.4,"522.87",23
5.8,7.6,"522.87",23
5.8,7.8,"486.28",22
5.8,8,"486.28",22
5.8,8.2,"416.83",20
5.8,8.4,"416.83",20
5.8,8.6,"376.80",19
5.8,8.8,"376.80",19
5.8,9,"376.80",19
5.8,9.2,"376.80",19
5.8,9.4,"368.83",18
5.8,9.6,"368.83",18
5.8,9.8,"368.83",18
5.8,10,"326.92",17
5.8,10.2,"319.81",16
5.8,10.4,"319.81",16
5.8,10.6,"306.73",15
5.8,10.8,"306.73",15
5.8,11,"306.73",15
5.8,11.2,"306.73",15
5.8,11.4,"306.73",15
5.8,11.6,"306.73",15
5.8,11.8,"306.73",15
5.8,12,"306.73",15
5.8,12.2,"306.73",15
5.8,12.4,"306.73",15
5.8,12.6,"306.73",15
5.8,12.8,"306.73",15
5.8,13,"257.40",14
5.8,13.2,"257.40",14
5.8,13.4,"217.42",13
5.8,13.6,"217.42",13
5.8,13.8,"184.23",12
5.8,14,"184.23",12
5.8,14.2,"184.23",12
5.8,14.4,"184.23",12
5.8,14.6,"139.50",10
5.8,14.8,"117.61",9
5.8,15,"117.61",9
5.8,15.2,"113.17",8
5.8,15.4,"68.79",6
5.8,15.6,"68.79",6
5.8,15.8,"52.51",5
6,7,"612.39",25
6,7.2,"564.58",24
6,7.4,"522.87",23
6,7.6,"522.87",23
6,7.8,"486.28",22
6,8,"486.28",22
6,8.2,"416.83",20
6,8.4,"416.83",20
6,8.6,"376.80",19
6,8.8,"376.80",19
6,9,"376.80",19
6,9.2,"376.80",19
6,9.4,"368.83",18
6,9.6,"368.83",18
6,9.8,"368.83",18
6,10,"326.92",17
6,10.2,"319.81",16
6,10.4,"319.81",16
6,10.6,"306.73",15
6,10.8,"306.73",15
6,11,"306.73",15
6,11.2,"306.73",15
6,11.4,"306.73",15
6,11.6,"306.73",15
6,11.8,"306.73",15
6,12,"306.73",15
6,12.2,"306.73",15
6,12.4,"306.73",15
6,12.6,"306.73",15
6,12.8,"306.73",15
6,13,"257.40",14
6,13.2,"257.40",14
6,13.4,"217.42",13
6,13.6,"217.42",13
6,13.8,"184.23",12
6,14,"184.23",12
6,14.2,"184.23",12
6,14.4,"184.23",12
6,14.6,"139.50",10
6,14.8,"117.61",9
6,15,"117.61",9
6,15.2,"113.17",8
6,15.4,"68.79",6
6,15.6,"68.79",6
6,15.8,"52.51",5
6,16,"19.67",3
6.2,7.2,"564.58",24
6.2,7.4,"522.87",23
6.2,7.6,"522.87",23
6.2,7.8,"486.28",22
6.2,8,"486.28",22
6.2,8.2,"416.83",20
6.2,8.4,"416.83",20
6.2,8.6,"376.80",19
6.2,8.8,"376.80",19
6.2,9,"376.80",19
6.2,9.2,"376.80",19
6.2,9.4,"368.83",18
6.2,9.6,"368.83",18
6.2,9.8,"368.83",18
6.2,10,"326.92",17
6.2,10.2,"319.81",16
6.2,10.4,"319.81",16
6.2,10.6,"306.73",15
6.2,10.8,"306.73",15
6.2,11,"306.73",15
6.2,11.2,"306.73",15
6.2,11.4,"306.73",15
6.2,11.6,"306.73",15
6.2,11.8,"306.73",15
6.2,12,"306.73",15
6.2,12.2,"306.73",15
6.2,12.4,"306.73",15
6.2,12.6,"306.73",15
6.2,12.8,"306.73",15
6.2,13,"257.40",14
6.2,13.2,"257.40",14
6.2,13.4,"217.42",13
6.2,13.6,"217.42",13
6.2,13.8,"184.23",12
6.2,14,"184.23",12
6.2,14.2,"184.23",12
6.2,14.4,"184.23",12
6.2,14.6,"139.50",10
6.2,14.8,"117.61",9
6.2,15,"117.61",9
6.2,15.2,"113.17",8
6.2,15.4,"68.79",6
6.2,15.6,"68.79",6
6.2,15.8,"52.51",5
6.2,16,"19.67",3
6.2,16.2,"19.67",3
6.4,7.4,"522.87",23
6.4,7.6,"522.87",23
6.4,7.8,"486.28",22
6.4,8,"486.28",22
6.4,8.2,"416.83",20
6.4,8.4,"416.83",20
6.4,8.6,"376.80",19
6.4,8.8,"376.80",19
6.4,9,"376.80",19
6.4,9.2,"376.80",19
6.4,9.4,"368.83",18
6.4,9.6,"368.83",18
6.4,9.8,"368.83",18
6.4,10,"326.92",17
6.4,10.2,"319.81",16
6.4,10.4,"319.81",16
6.4,10.6,"306.73",15
6.4,10.8,"306.73",15
6.4,11,"306.73",15
6.4,11.2,"306.73",15
6.4,11.4,"306.73",15
6.4,11.6,"306.73",15
6.4,11.8,"306.73",15
6.4,12,"306.73",15
6.4,12.2,"306.73",15
6.4,12.4,"306.73",15
6.4,12.6,"306.73",15
6.4,12.8,"306.73",15
6.4,13,"257.40",14
6.4,13.2,"257.40",14
6.4,13.4,"217.42",13
6.4,13.6,"217.42",13
6.4,13.8,"184.23",12
6.4,14,"184.23",12
6.4,14.2,"184.23",12
6.4,14.4,"184.23",12
6.4,14.6,"139.50",10
6.4,14.8,"117.61",9
6.4,15,"117.61",9
6.4,15.2,"113.17",8
6.4,15.4,"68.79",6
6.4,15.6,"68.79",6
6.4,15.8,"52.51",5
6.4,16,"19.67",3
6.4,16.2,"19.67",3
6.4,16.4,"19.67",3
6.6,7.6,"522.87",23
6.6,7.8,"486.28",22
6.6,8,"486.28",22
6.6,8.2,"416.83",20
6.6,8.4,"416.83",20
6.6,8.6,"376.80",19
6.6,8.8,"376.80",19
6.6,9,"376.80",19
6.6,9.2,"376.80",19
6.6,9.4,"368.83",18
6.6,9.6,"368.83",18
6.6,9.8,"368.83",18
6.6,10,"326.92",17
6.6,10.2,"319.81",16
6.6,10.4,"319.81",16
6.6,10.6,"306.73",15
6.6,10.8,"306.73",15
6.6,11,"306.73",15
6.6,11.2,"306.73",15
6.6,11.4,"306.73",15
6.6,11.6,"306.73",15
6.6,11.8,"306.73",15
6.6,12,"306.73",15
6.6,12.2,"306.73",15
6.6,12.4,"306.73",15
6.6,12.6,"306.73",15
6.6,12.8,"306.73",15
6.6,13,"257.40",14
6.6,13.2,"257.40",14
6.6,13.4,"217.42",13
6.6,13.6,"217.42",13
6.6,13.8,"184.23",12
6.6,14,"184.23",12
6.6,14.2,"184.23",12
6.6,14.4,"184.23",12
6.6,14.6,"139.50",10
6.6,14.8,"117.61",9
6.6,15,"117.61",9
6.6,15.2,"113.17",8
6.6,15.4,"68.79",6
6.6,15.6,"68.79",6
6.6,15.8,"52.51",5
6.6,16,"19.67",3
6.6,16.2,"19.67",3
6.6,16.4,"19.67",3
6.6,16.6,"19.67",3
6.8,7.8,"486.28",22
6.8,8,"486.28",22
6.8,8.2,"416.83",20
6.8,8.4,"416.83",20
6.8,8.6,"376.80",19
6.8,8.8,"376.80",19
6.8,9,"376.80",19
6.8,9.2,"376.80",19
6.8,9.4,"368.83",18
6.8,9.6,"368.83",18
6.8,9.8,"368.83",18
6.8,10,"326.92",17
6.8,10.2,"319.81",16
6.8,10.4,"319.81",16
6.8,10.6,"306.73",15
6.8,10.8,"306.73",15
6.8,11,"306.73",15
6.8,11.2,"306.73",15
6.8,11.4,"306.73",15
6.8,11.6,"306.73",15
6.8,11.8,"306.73",15
6.8,12,"306.73",15
6.8,12.2,"306.73",15
6.8,12.4,"306.73",15
6.8,12.6,"306.73",15
6.8,12.8,"306.73",15
6.8,13,"257.40",14
6.8,13.2,"257.40",14
6.8,13.4,"217.42",13
6.8,13.6,"217.42",13
6.8,13.8,"184.23",12
6.8,14,"184.23",12
6.8,14.2,"184.23",12
6.8,14.4,"184.23",12
6.8,14.6,"139.50",10
6.8,14.8,"117.61",9
6.8,15,"117.61",9
6.8,15.2,"113.17",8
6.8,15.4,"68.79",6
6.8,15.6,"68.79",6
6.8,15.8,"52.51",5
6.8,16,"19.67",3
6.8,16.2,"19.67",3
6.8,16.4,"19.67",3
6.8,16.6,"19.67",3
6.8,16.8,"19.67",3
7,8,"486.28",22
7,8.2,"416.83",20
7,8.4,"416.83",20
7,8.6,"376.80",19
7,8.8,"376.80",19
7,9,"376.80",19
7,9.2,"376.80",19
7,9.4,"368.83",18
7,9.6,"368.83",18
7,9.8,"368.83",18
7,10,"326.92",17
7,10.2,"319.81",16
7,10.4,"319.81",16
7,10.6,"306.73",15
7,10.8,"306.73",15
7,11,"306.73",15
7,11.2,"306.73",15
7,11.4,"306.73",15
7,11.6,"306.73",15
7,11.8,"306.73",15
7,12,"306.73",15
7,12.2,"306.73",15
7,12.4,"306.73",15
7,12.6,"306.73",15
7,12.8,"306.73",15
7,13,"257.40",14
7,13.2,"257.40",14
7,13.4,"217.42",13
7,13.6,"217.42",13
7,13.8,"184.23",12
7,14,"184.23",12
7,14.2,"184.23",12
7,14.4,"184.23",12
7,14.6,"139.50",10
7,14.8,"117.61",9
7,15,"117.61",9
7,15.2,"113.17",8
7,15.4,"68.79",6
7,15.6,"68.79",6
7,15.8,"52.51",5
7,16,"19.67",3
7,16.2,"19.67",3
7,16.4,"19.67",3
7,16.6,"19.67",3
7,16.8,"19.67",3
7,17,"19.67",3
7.2,8.2,"416.83",20
7.2,8.4,"416.83",20
7.2,8.6,"376.80",19
7.2,8.8,"376.80",19
7.2,9,"376.80",19
7.2,9.2,"376.80",19
7.2,9.4,"368.83",18
7.2,9.6,"368.83",18
7.2,9.8,"368.83",18
7.2,10,"326.92",17
7.2,10.2,"319.81",16
7.2,10.4,"319.81",16
7.2,10.6,"306.73",15
7.2,10.8,"306.73",15
7.2,11,"306.73",15
7.2,11.2,"306.73",15
7.2,11.4,"306.73",15
7.2,11.6,"306.73",15
7.2,11.8,"306.73",15
7.2,12,"306.73",15
7.2,12.2,"306.73",15
7.2,12.4,"306.73",15
7.2,12.6,"306.73",15
7.2,12.8,"306.73",15
7.2,13,"257.40",14
7.2,13.2,"257.40",14
7.2,13.4,"217.42",13
7.2,13.6,"217.42",13
7.2,13.8,"184.23",12
7.2,14,"184.23",12
7.2,14.2,"184.23",12
7.2,14.4,"184.23",12
7.2,14.6,"139.50",10
7.2,14.8,"117.61",9
7.2,15,"117.61",9
7.2,15.2,"113.17",8
7.2,15.4,"68.79",6
7.2,15.6,"68.79",6
7.2,15.8,"52.51",5
7.2,16,"19.67",3
7.2,16.2,"19.67",3
7.2,16.4,"19.67",3
7.2,16.6,"19.67",3
7.2,16.8,"19.67",3
7.2,17,"19.67",3
7.2,17.2,"14.59",2
7.4,8.4,"416.83",20
7.4,8.6,"376.80",19
7.4,8.8,"376.80",19
7.4,9,"376.80",19
7.4,9.2,"376.80",19
7.4,9.4,"368.83",18
7.4,9.6,"368.83",18
7.4,9.8,"368.83",18
7.4,10,"326.92",17
7.4,10.2,"319.81",16
7.4,10.4,"319.81",16
7.4,10.6,"306.73",15
7.4,10.8,"306.73",15
7.4,11,"306.73",15
7.4,11.2,"306.73",15
7.4,11.4,"306.73",15
7.4,11.6,"306.73",15
7.4,11.8,"306.73",15
7.4,12,"306.73",15
7.4,12.2,"306.73",15
7.4,12.4,"306.73",15
7.4,12.6,"306.73",15
7.4,12.8,"306.73",15
7.4,13,"257.40",14
7.4,13.2,"257.40",14
7.4,13.4,"217.42",13
7.4,13.6,"217.42",13
7.4,13.8,"184.23",12
7.4,14,"184.23",12
7.4,14.2,"184.23",12
7.4,14.4,"184.23",12
7.4,14.6,"139.50",10
7.4,14.8,"117.61",9
7.4,15,"117.61",9
7.4,15.2,"113.17",8
7.4,15.4,"68.79",6
7.4,15.6,"68.79",6
7.4,15.8,"52.51",5
7.4,16,"19.67",3
7.4,16.2,"19.67",3
7.4,16.4,"19.67",3
7.4,16.6,"19.67",3
7.4,16.8,"19.67",3
7.4,17,"19.67",3
7.4,17.2,"14.59",2
7.4,17.4,"-1.88",1
7.6,8.6,"376.80",19
7.6,8.8,"376.80",19
7.6,9,"376.80",19
7.6,9.2,"376.80",19
7.6,9.4,"368.83",18
7.6,9.6,"368.83",18
7.6,9.8,"368.83",18
7.6,10,"326.92",17
7.6,10.2,"319.81",16
7.6,10.4,"319.81",16
7.6,10.6,"306.73",15
7.6,10.8,"306.73",15
7.6,11,"306.73",15
7.6,11.2,"306.73",15
7.6,11.4,"306.73",15
7.6,11.6,"306.73",15
7.6,11.8,"306.73",15
7.6,12,"306.73",15
7.6,12.2,"306.73",15
7.6,12.4,"306.73",15
7.6,12.6,"306.73",15
7.6,12.8,"306.73",15
7.6,13,"257.40",14
7.6,13.2,"257.40",14
7.6,13.4,"217.42",13
7.6,13.6,"217.42",13
7.6,13.8,"184.23",12
7.6,14,"184.23",12
7.6,14.2,"184.23",12
7.6,14.4,"184.23",12
7.6,14.6,"139.50",10
7.6,14.8,"117.61",9
7.6,15,"117.61",9
7.6,15.2,"113.17",8
7.6,15.4,"68.79",6
7.6,15.6,"68.79",6
7.6,15.8,"52.51",5
7.6,16,"19.67",3
7.6,16.2,"19.67",3
7.6,16.4,"19.67",3
7.6,16.6,"19.67",3
7.6,16.8,"19.67",3
7.6,17,"19.67",3
7.6,17.2,"14.59",2
7.6,17.4,"-1.88",1
7.6,17.6,"-1.88",1
7.8,8.8,"376.80",19
7.8,9,"376.80",19
7.8,9.2,"376.80",19
7.8,9.4,"368.83",18
7.8,9.6,"368.83",18
7.8,9.8,"368.83",18
7.8,10,"326.92",17
7.8,10.2,"319.81",16
7.8,10.4,"319.81",16
7.8,10.6,"306.73",15
7.8,10.8,"306.73",15
7.8,11,"306.73",15
7.8,11.2,"306.73",15
7.8,11.4,"306.73",15
7.8,11.6,"306.73",15
7.8,11.8,"306.73",15
7.8,12,"306.73",15
7.8,12.2,"306.73",15
7.8,12.4,"306.73",15
7.8,12.6,"306.73",15
7.8,12.8,"306.73",15
7.8,13,"257.40",14
7.8,13.2,"257.40",14
7.8,13.4,"217.42",13
7.8,13.6,"217.42",13
7.8,13.8,"184.23",12
7.8,14,"184.23",12
7.8,14.2,"184.23",12
7.8,14.4,"184.23",12
7.8,14.6,"139.50",10
7.8,14.8,"117.61",9
7.8,15,"117.61",9
7.8,15.2,"113.17",8
7.8,15.4,"68.79",6
7.8,15.6,"68.79",6
7.8,15.8,"52.51",5
7.8,16,"19.67",3
7.8,16.2,"19.67",3
7.8,16.4,"19.67",3
7.8,16.6,"19.67",3
7.8,16.8,"19.67",3
7.8,17,"19.67",3
7.8,17.2,"14.59",2
7.8,17.4,"-1.88",1
7.8,17.6,"-1.88",1
7.8,17.8,"-1.88",1
8,9,"376.80",19
8,9.2,"376.80",19
8,9.4,"368.83",18
8,9.6,"368.83",18
8,9.8,"368.83",18
8,10,"326.92",17
8,10.2,"319.81",16
8,10.4,"319.81",16
8,10.6,"306.73",15
8,10.8,"306.73",15
8,11,"306.73",15
8,11.2,"306.73",15
8,11.4,"306.73",15
8,11.6,"306.73",15
8,11.8,"306.73",15
8,12,"306.73",15
8,12.2,"306.73",15
8,12.4,"306.73",15
8,12.6,"306.73",15
8,12.8,"306.73",15
8,13,"257.40",14
8,13.2,"257.40",14
8,13.4,"217.42",13
8,13.6,"217.42",13
8,13.8,"184.23",12
8,14,"184.23",12
8,14.2,"184.23",12
8,14.4,"184.23",12
8,14.6,"139.50",10
8,14.8,"117.61",9
8,15,"117.61",9
8,15.2,"113.17",8
8,15.4,"68.79",6
8,15.6,"68.79",6
8,15.8,"52.51",5
8,16,"19.67",3
8,16.2,"19.67",3
8,16.4,"19.67",3
8,16.6,"19.67",3
8,16.8,"19.67",3
8,17,"19.67",3
8,17.2,"14.59",2
8,17.4,"-1.88",1
8,17.6,"-1.88",1
8,17.8,"-1.88",1
8,18,"-1.88",1
8.2,9.2,"376.80",19
8.2,9.4,"368.83",18
8.2,9.6,"368.83",18
8.2,9.8,"368.83",18
8.2,10,"326.92",17
8.2,10.2,"319.81",16
8.2,10.4,"319.81",16
8.2,10.6,"306.73",15
8.2,10.8,"306.73",15
8.2,11,"306.73",15
8.2,11.2,"306.73",15
8.2,11.4,"306.73",15
8.2,11.6,"306.73",15
8.2,11.8,"306.73",15
8.2,12,"306.73",15
8.2,12.2,"306.73",15
8.2,12.4,"306.73",15
8.2,12.6,"306.73",15
8.2,12.8,"306.73",15
8.2,13,"257.40",14
8.2,13.2,"257.40",14
8.2,13.4,"217.42",13
8.2,13.6,"217.42",13
8.2,13.8,"184.23",12
8.2,14,"184.23",12
8.2,14.2,"184.23",12
8.2,14.4,"184.23",12
8.2,14.6,"139.50",10
8.2,14.8,"117.61",9
8.2,15,"117.61",9
8.2,15.2,"113.17",8
8.2,15.4,"68.79",6
8.2,15.6,"68.79",6
8.2,15.8,"52.51",5
8.2,16,"19.67",3
8.2,16.2,"19.67",3
8.2,16.4,"19.67",3
8.2,16.6,"19.67",3
8.2,16.8,"19.67",3
8.2,17,"19.67",3
8.2,17.2,"14.59",2
8.2,17.4,"-1.88",1
8.2,17.6,"-1.88",1
8.2,17.8,"-1.88",1
8.2,18,"-1.88",1
8.2,18.2,"-1.88",1
8.4,9.4,"368.83",18
8.4,9.6,"368.83",18
8.4,9.8,"368.83",18
8.4,10,"326.92",17
8.4,10.2,"319.81",16
8.4,10.4,"319.81",16
8.4,10.6,"306.73",15
8.4,10.8,"306.73",15
8.4,11,"306.73",15
8.4,11.2,"306.73",15
8.4,11.4,"306.73",15
8.4,11.6,"306.73",15
8.4,11.8,"306.73",15
8.4,12,"306.73",15
8.4,12.2,"306.73",15
8.4,12.4,"306.73",15
8.4,12.6,"306.73",15
8.4,12.8,"306.73",15
8.4,13,"257.40",14
8.4,13.2,"257.40",14
8.4,13.4,"217.42",13
8.4,13.6,"217.42",13
8.4,13.8,"184.23",12
8.4,14,"184.23",12
8.4,14.2,"184.23",12
8.4,14.4,"184.23",12
8.4,14.6,"139.50",10
8.4,14.8,"117.61",9
8.4,15,"117.61",9
8.4,15.2,"113.17",8
8.4,15.4,"68.79",6
8.4,15.6,"68.79",6
8.4,15.8,"52.51",5
8.4,16,"19.67",3
8.4,16.2,"19.67",3
8.4,16.4,"19.67",3
8.4,16.6,"19.67",3
8.4,16.8,"19.67",3
8.4,17,"19.67",3
8.4,17.2,"14.59",2
8.4,17.4,"-1.88",1
8.4,17.6,"-1.88",1
8.4,17.8,"-1.88",1
8.4,18,"-1.88",1
8.4,18.2,"-1.88",1
8.4,18.4,"-1.88",1
8.6,9.6,"368.83",18
8.6,9.8,"368.83",18
8.6,10,"326.92",17
8.6,10.2,"319.81",16
8.6,10.4,"319.81",16
8.6,10.6,"306.73",15
8.6,10.8,"306.73",15
8.6,11,"306.73",15
8.6,11.2,"306.73",15
8.6,11.4,"306.73",15
8.6,11.6,"306.73",15
8.6,11.8,"306.73",15
8.6,12,"306.73",15
8.6,12.2,"306.73",15
8.6,12.4,"306.73",15
8.6,12.6,"306.73",15
8.6,12.8,"306.73",15
8.6,13,"257.40",14
8.6,13.2,"257.40",14
8.6,13.4,"217.42",13
8.6,13.6,"217.42",13
8.6,13.8,"184.23",12
8.6,14,"184.23",12
8.6,14.2,"184.23",12
8.6,14.4,"184.23",12
8.6,14.6,"139.50",10
8.6,14.8,"117.61",9
8.6,15,"117.61",9
8.6,15.2,"113.17",8
8.6,15.4,"68.79",6
8.6,15.6,"68.79",6
8.6,15.8,"52.51",5
8.6,16,"19.67",3
8.6,16.2,"19.67",3
8.6,16.4,"19.67",3
8.6,16.6,"19.67",3
8.6,16.8,"19.67",3
8.6,17,"19.67",3
8.6,17.2,"14.59",2
8.6,17.4,"-1.88",1
8.6,17.6,"-1.88",1
8.6,17.8,"-1.88",1
8.6,18,"-1.88",1
8.6,18.2,"-1.88",1
8.6,18.4,"-1.88",1
8.6,18.6,"-1.88",1
8.8,9.8,"368.83",18
8.8,10,"326.92",17
8.8,10.2,"319.81",16
8.8,10.4,"319.81",16
8.8,10.6,"306.73",15
8.8,10.8,"306.73",15
8.8,11,"306.73",15
8.8,11.2,"306.73",15
8.8,11.4,"306.73",15
8.8,11.6,"306.73",15
8.8,11.8,"306.73",15
8.8,12,"306.73",15
8.8,12.2,"306.73",15
8.8,12.4,"306.73",15
8.8,12.6,"306.73",15
8.8,12.8,"306.73",15
8.8,13,"257.40",14
8.8,13.2,"257.40",14
8.8,13.4,"217.42",13
8.8,13.6,"217.42",13
8.8,13.8,"184.23",12
8.8,14,"184.23",12
8.8,14.2,"184.23",12
8.8,14.4,"184.23",12
8.8,14.6,"139.50",10
8.8,14.8,"117.61",9
8.8,15,"117.61",9
8.8,15.2,"113.17",8
8.8,15.4,"68.79",6
8.8,15.6,"68.79",6
8.8,15.8,"52.51",5
8.8,16,"19.67",3
8.8,16.2,"19.67",3
8.8,16.4,"19.67",3
8.8,16.6,"19.67",3
8.8,16.8,"19.67",3
8.8,17,"19.67",3
8.8,17.2,"14.59",2
8.8,17.4,"-1.88",1
8.8,17.6,"-1.88",1
8.8,17.8,"-1.88",1
8.8,18,"-1.88",1
8.8,18.2,"-1.88",1
8.8,18.4,"-1.88",1
8.8,18.6,"-1.88",1
8.8,18.8,"-1.88",1
9,10,"326.92",17
9,10.2,"319.81",16
9,10.4,"319.81",16
9,10.6,"306.73",15
9,10.8,"306.73",15
9,11,"306.73",15
9,11.2,"306.73",15
9,11.4,"306.73",15
9,11.6,"306.73",15
9,11.8,"306.73",15
9,12,"306.73",15
9,12.2,"306.73",15
9,12.4,"306.73",15
9,12.6,"306.73",15
9,12.8,"306.73",15
9,13,"257.40",14
9,13.2,"257.40",14
9,13.4,"217.42",13
9,13.6,"217.42",13
9,13.8,"184.23",12
9,14,"184.23",12
9,14.2,"184.23",12
9,14.4,"184.23",12
9,14.6,"139.50",10
9,14.8,"117.61",9
9,15,"117.61",9
9,15.2,"113.17",8
9,15.4,"68.79",6
9,15.6,"68.79",6
9,15.8,"52.51",5
9,16,"19.67",3
9,16.2,"19.67",3
9,16.4,"19.67",3
9,16.6,"19.67",3
9,16.8,"19.67",3
9,17,"19.67",3
9,17.2,"14.59",2
9,17.4,"-1.88",1
9,17.6,"-1.88",1
9,17.8,"-1.88",1
9,18,"-1.88",1
9,18.2,"-1.88",1
9,18.4,"-1.88",1
9,18.6,"-1.88",1
9,18.8,"-1.88",1
9,19,"-1.88",1
9.2,10.2,"319.81",16
9.2,10.4,"319.81",16
9.2,10.6,"306.73",15
9.2,10.8,"306.73",15
9.2,11,"306.73",15
9.2,11.2,"306.73",15
9.2,11.4,"306.73",15
9.2,11.6,"306.73",15
9.2,11.8,"306.73",15
9.2,12,"306.73",15
9.2,12.2,"306.73",15
9.2,12.4,"306.73",15
9.2,12.6,"306.73",15
9.2,12.8,"306.73",15
9.2,13,"257.40",14
9.2,13.2,"257.40",14
9.2,13.4,"217.42",13
9.2,13.6,"217.42",13
9.2,13.8,"184.23",12
9.2,14,"184.23",12
9.2,14.2,"184.23",12
9.2,14.4,"184.23",12
9.2,14.6,"139.50",10
9.2,14.8,"117.61",9
9.2,15,"117.61",9
9.2,15.2,"113.17",8
9.2,15.4,"68.79",6
9.2,15.6,"68.79",6
9.2,15.8,"52.51",5
9.2,16,"19.67",3
9.2,16.2,"19.67",3
9.2,16.4,"19.67",3
9.2,16.6,"19.67",3
9.2,16.8,"19.67",3
9.2,17,"19.67",3
9.2,17.2,"14.59",2
9.2,17.4,"-1.88",1
9.2,17.6,"-1.88",1
9.2,17.8,"-1.88",1
9.2,18,"-1.88",1
9.2,18.2,"-1.88",1
9.2,18.4,"-1.88",1
9.2,18.6,"-1.88",1
9.2,18.8,"-1.88",1
9.2,19,"-1.88",1
9.2,19.2,"-1.88",1
9.4,10.4,"319.81",16
9.4,10.6,"306.73",15
9.4,10.8,"306.73",15
9.4,11,"306.73",15
9.4,11.2,"306.73",15
9.4,11.4,"306.73",15
9.4,11.6,"306.73",15
9.4,11.8,"306.73",15
9.4,12,"306.73",15
9.4,12.2,"306.73",15
9.4,12.4,"306.73",15
9.4,12.6,"306.73",15
9.4,12.8,"306.73",15
9.4,13,"257.40",14
9.4,13.2,"257.40",14
9.4,13.4,"217.42",13
9.4,13.6,"217.42",13
9.4,13.8,"184.23",12
9.4,14,"184.23",12
9.4,14.2,"184.23",12
9.4,14.4,"184.23",12
9.4,14.6,"139.50",10
9.4,14.8,"117.61",9
