"hb","hn","profit","deals"
-4.4,-13,"76.07",3
-4.4,-12.8,"76.07",3
-4.4,-12.6,"76.07",3
-4.4,-12.4,"76.07",3
-4.4,-12.2,"76.07",3
-4.4,-12,"76.07",3
-4.4,-11.8,"76.07",3
-4.4,-11.6,"76.07",3
-4.4,-11.4,"77.26",5
-4.4,-11.2,"77.26",5
-4.4,-11,"77.26",5
-4.4,-10.8,"77.26",5
-4.4,-10.6,"77.26",5
-4.4,-10.4,"77.26",5
-4.4,-10.2,"77.26",5
-4.4,-10,"77.26",5
-4.4,-9.8,"77.26",5
-4.4,-9.6,"77.26",5
-4.4,-9.4,"110.50",6
-4.4,-9.2,"110.50",6
-4.4,-9,"110.50",6
-4.4,-8.8,"127.13",7
-4.4,-8.6,"150.84",9
-4.4,-8.4,"207.67",11
-4.4,-8.2,"328.41",14
-4.4,-8,"343.92",16
-4.4,-7.8,"408.91",18
-4.4,-7.6,"412.72",19
-4.4,-7.4,"440.57",20
-4.4,-7.2,"438.48",24
-4.4,-7,"438.48",24
-4.4,-6.8,"438.48",24
-4.4,-6.6,"470.02",25
-4.4,-6.4,"364.50",26
-4.4,-6.2,"399.03",27
-4.4,-6,"496.85",30
-4.4,-5.8,"522.14",33
-4.4,-5.6,"543.13",34
-4.4,-5.4,"581.97",35
-4.2,-14.2,"74.24",3
-4.2,-14,"74.24",3
-4.2,-13.8,"74.24",3
-4.2,-13.6,"74.24",3
-4.2,-13.4,"74.24",3
-4.2,-13.2,"74.24",3
-4.2,-13,"74.24",3
-4.2,-12.8,"74.24",3
-4.2,-12.6,"74.24",3
-4.2,-12.4,"74.24",3
-4.2,-12.2,"74.24",3
-4.2,-12,"74.24",3
-4.2,-11.8,"74.24",3
-4.2,-11.6,"74.24",3
-4.2,-11.4,"69.27",5
-4.2,-11.2,"69.27",5
-4.2,-11,"69.27",5
-4.2,-10.8,"69.27",5
-4.2,-10.6,"69.27",5
-4.2,-10.4,"69.27",5
-4.2,-10.2,"69.27",5
-4.2,-10,"69.27",5
-4.2,-9.8,"69.27",5
-4.2,-9.6,"69.27",5
-4.2,-9.4,"101.01",6
-4.2,-9.2,"101.01",6
-4.2,-9,"101.01",6
-4.2,-8.8,"116.89",7
-4.2,-8.6,"139.53",9
-4.2,-8.4,"193.80",11
-4.2,-8.2,"309.09",14
-4.2,-8,"323.90",16
-4.2,-7.8,"385.96",18
-4.2,-7.6,"389.60",19
-4.2,-7.4,"416.20",20
-4.2,-7.2,"414.19",24
-4.2,-7,"414.19",24
-4.2,-6.8,"414.19",24
-4.2,-6.6,"444.31",25
-4.2,-6.4,"343.52",26
-4.2,-6.2,"376.49",27
-4.2,-6,"469.90",30
-4.2,-5.8,"494.05",33
-4.2,-5.6,"514.09",34
-4.2,-5.4,"551.17",35
-4.2,-5.2,"635.52",37
-4,-14,"74.24",3
-4,-13.8,"74.24",3
-4,-13.6,"74.24",3
-4,-13.4,"74.24",3
-4,-13.2,"74.24",3
-4,-13,"74.24",3
-4,-12.8,"74.24",3
-4,-12.6,"74.24",3
-4,-12.4,"74.24",3
-4,-12.2,"74.24",3
-4,-12,"74.24",3
-4,-11.8,"74.24",3
-4,-11.6,"74.24",3
-4,-11.4,"76.07",4
-4,-11.2,"69.27",5
-4,-11,"69.27",5
-4,-10.8,"69.27",5
-4,-10.6,"69.27",5
-4,-10.4,"69.27",5
-4,-10.2,"69.27",5
-4,-10,"69.27",5
-4,-9.8,"69.27",5
-4,-9.6,"69.27",5
-4,-9.4,"101.01",6
-4,-9.2,"101.01",6
-4,-9,"101.01",6
-4,-8.8,"116.89",7
-4,-8.6,"139.53",9
-4,-8.4,"193.80",11
-4,-8.2,"309.09",14
-4,-8,"323.90",16
-4,-7.8,"343.65",17
-4,-7.6,"389.60",19
-4,-7.4,"416.20",20
-4,-7.2,"414.19",24
-4,-7,"414.19",24
-4,-6.8,"414.19",24
-4,-6.6,"414.19",24
-4,-6.4,"343.52",26
-4,-6.2,"376.49",27
-4,-6,"469.90",30
-4,-5.8,"494.05",33
-4,-5.6,"514.09",34
-4,-5.4,"551.17",35
-4,-5.2,"635.52",37
-4,-5,"634.70",40
-3.8,-13.8,"74.24",3
-3.8,-13.6,"74.24",3
-3.8,-13.4,"74.24",3
-3.8,-13.2,"74.24",3
-3.8,-13,"74.24",3
-3.8,-12.8,"74.24",3
-3.8,-12.6,"74.24",3
-3.8,-12.4,"74.24",3
-3.8,-12.2,"74.24",3
-3.8,-12,"74.24",3
-3.8,-11.8,"74.24",3
-3.8,-11.6,"74.24",3
-3.8,-11.4,"69.27",5
-3.8,-11.2,"69.27",5
-3.8,-11,"69.27",5
-3.8,-10.8,"69.27",5
-3.8,-10.6,"69.27",5
-3.8,-10.4,"69.27",5
-3.8,-10.2,"69.27",5
-3.8,-10,"69.27",5
-3.8,-9.8,"69.27",5
-3.8,-9.6,"69.27",5
-3.8,-9.4,"101.01",6
-3.8,-9.2,"101.01",6
-3.8,-9,"101.01",6
-3.8,-8.8,"116.89",7
-3.8,-8.6,"139.53",9
-3.8,-8.4,"193.80",11
-3.8,-8.2,"309.09",14
-3.8,-8,"323.90",16
-3.8,-7.8,"385.96",18
-3.8,-7.6,"389.60",19
-3.8,-7.4,"416.20",20
-3.8,-7.2,"414.19",24
-3.8,-7,"414.19",24
-3.8,-6.8,"414.19",24
-3.8,-6.6,"444.31",25
-3.8,-6.4,"343.52",26
-3.8,-6.2,"376.49",27
-3.8,-6,"469.90",30
-3.8,-5.8,"494.05",33
-3.8,-5.6,"514.09",34
-3.8,-5.4,"551.17",35
-3.8,-5.2,"635.52",37
-3.8,-5,"634.70",40
-3.8,-4.8,"634.70",40
-3.6,-13.6,"74.24",3
-3.6,-13.4,"74.24",3
-3.6,-13.2,"74.24",3
-3.6,-13,"74.24",3
-3.6,-12.8,"74.24",3
-3.6,-12.6,"74.24",3
-3.6,-12.4,"74.24",3
-3.6,-12.2,"74.24",3
-3.6,-12,"74.24",3
-3.6,-11.8,"74.24",3
-3.6,-11.6,"74.24",3
-3.6,-11.4,"69.27",5
-3.6,-11.2,"69.27",5
-3.6,-11,"69.27",5
-3.6,-10.8,"69.27",5
-3.6,-10.6,"69.27",5
-3.6,-10.4,"69.27",5
-3.6,-10.2,"69.27",5
-3.6,-10,"69.27",5
-3.6,-9.8,"69.27",5
-3.6,-9.6,"69.27",5
-3.6,-9.4,"101.01",6
-3.6,-9.2,"101.01",6
-3.6,-9,"101.01",6
-3.6,-8.8,"116.89",7
-3.6,-8.6,"139.53",9
-3.6,-8.4,"193.80",11
-3.6,-8.2,"309.09",14
-3.6,-8,"323.90",16
-3.6,-7.8,"385.96",18
-3.6,-7.6,"389.60",19
-3.6,-7.4,"416.20",20
-3.6,-7.2,"414.19",24
-3.6,-7,"414.19",24
-3.6,-6.8,"414.19",24
-3.6,-6.6,"414.19",24
-3.6,-6.4,"343.52",26
-3.6,-6.2,"376.49",27
-3.6,-6,"469.90",30
-3.6,-5.8,"494.05",33
-3.6,-5.6,"514.09",34
-3.6,-5.4,"551.17",35
-3.6,-5.2,"635.52",37
-3.6,-5,"634.70",40
-3.6,-4.8,"634.70",40
-3.6,-4.6,"647.83",41
-3.4,-13.4,"74.24",3
-3.4,-13.2,"74.24",3
-3.4,-13,"74.24",3
-3.4,-12.8,"74.24",3
-3.4,-12.6,"74.24",3
-3.4,-12.4,"74.24",3
-3.4,-12.2,"74.24",3
-3.4,-12,"74.24",3
-3.4,-11.8,"74.24",3
-3.4,-11.6,"74.24",3
-3.4,-11.4,"69.27",5
-3.4,-11.2,"69.27",5
-3.4,-11,"69.27",5
-3.4,-10.8,"69.27",5
-3.4,-10.6,"69.27",5
-3.4,-10.4,"69.27",5
-3.4,-10.2,"69.27",5
-3.4,-10,"69.27",5
-3.4,-9.8,"69.27",5
-3.4,-9.6,"69.27",5
-3.4,-9.4,"101.01",6
-3.4,-9.2,"101.01",6
-3.4,-9,"101.01",6
-3.4,-8.8,"116.89",7
-3.4,-8.6,"139.53",9
-3.4,-8.4,"193.80",11
-3.4,-8.2,"309.09",14
-3.4,-8,"323.90",16
-3.4,-7.8,"385.96",18
-3.4,-7.6,"389.60",19
-3.4,-7.4,"416.20",20
-3.4,-7.2,"414.19",24
-3.4,-7,"414.19",24
-3.4,-6.8,"414.19",24
-3.4,-6.6,"444.31",25
-3.4,-6.4,"343.52",26
-3.4,-6.2,"376.49",27
-3.4,-6,"469.90",30
-3.4,-5.8,"494.05",33
-3.4,-5.6,"514.09",34
-3.4,-5.4,"551.17",35
-3.4,-5.2,"635.52",37
-3.4,-5,"634.70",40
-3.4,-4.8,"634.70",40
-3.4,-4.6,"647.83",41
-3.4,-4.4,"744.04",43
-3.2,-13.2,"74.24",3
-3.2,-13,"74.24",3
-3.2,-12.8,"74.24",3
-3.2,-12.6,"74.24",3
-3.2,-12.4,"74.24",3
-3.2,-12.2,"74.24",3
-3.2,-12,"74.24",3
-3.2,-11.8,"74.24",3
-3.2,-11.6,"74.24",3
-3.2,-11.4,"69.27",5
-3.2,-11.2,"69.27",5
-3.2,-11,"69.27",5
-3.2,-10.8,"69.27",5
-3.2,-10.6,"69.27",5
-3.2,-10.4,"69.27",5
-3.2,-10.2,"69.27",5
-3.2,-10,"69.27",5
-3.2,-9.8,"69.27",5
-3.2,-9.6,"69.27",5
-3.2,-9.4,"101.01",6
-3.2,-9.2,"101.01",6
-3.2,-9,"101.01",6
-3.2,-8.8,"116.89",7
-3.2,-8.6,"139.53",9
-3.2,-8.4,"193.80",11
-3.2,-8.2,"309.09",14
-3.2,-8,"323.90",16
-3.2,-7.8,"385.96",18
-3.2,-7.6,"389.77",19
-3.2,-7.4,"416.38",20
-3.2,-7.2,"410.86",23
-3.2,-7,"410.86",23
-3.2,-6.8,"410.86",23
-3.2,-6.6,"440.79",24
-3.2,-6.4,"340.65",25
-3.2,-6.2,"373.41",26
-3.2,-6,"466.21",29
-3.2,-5.8,"490.20",32
-3.2,-5.6,"510.11",33
-3.2,-5.4,"546.95",34
-3.2,-5.2,"630.75",36
-3.2,-5,"629.94",39
-3.2,-4.8,"629.94",39
-3.2,-4.6,"642.98",40
-3.2,-4.4,"738.57",42
-3.2,-4.2,"714.87",42
-3,-13,"74.24",3
-3,-12.8,"74.24",3
-3,-12.6,"74.24",3
-3,-12.4,"74.24",3
-3,-12.2,"74.24",3
-3,-12,"74.24",3
-3,-11.8,"74.24",3
-3,-11.6,"74.24",3
-3,-11.4,"76.07",4
-3,-11.2,"69.27",5
-3,-11,"69.27",5
-3,-10.8,"69.27",5
-3,-10.6,"69.27",5
-3,-10.4,"69.27",5
-3,-10.2,"69.27",5
-3,-10,"69.27",5
-3,-9.8,"69.27",5
-3,-9.6,"69.27",5
-3,-9.4,"101.01",6
-3,-9.2,"101.01",6
-3,-9,"101.01",6
-3,-8.8,"116.90",7
-3,-8.6,"139.55",9
-3,-8.4,"193.82",11
-3,-8.2,"309.11",14
-3,-8,"323.92",16
-3,-7.8,"343.67",17
-3,-7.6,"385.99",18
-3,-7.4,"412.39",19
-3,-7.2,"406.91",22
-3,-7,"406.91",22
-3,-6.8,"406.91",22
-3,-6.6,"406.91",22
-3,-6.4,"337.24",24
-3,-6.2,"369.75",25
-3,-6,"461.83",28
-3,-5.8,"485.64",31
-3,-5.6,"505.39",32
-3,-5.4,"541.95",33
-3,-5.2,"625.10",35
-3,-5,"624.30",38
-3,-4.8,"624.30",38
-3,-4.6,"637.24",39
-3,-4.4,"732.09",41
-3,-4.2,"708.57",41
-3,-4,"708.57",41
-2.8,-12.8,"74.36",3
-2.8,-12.6,"74.36",3
-2.8,-12.4,"74.36",3
-2.8,-12.2,"74.36",3
-2.8,-12,"74.36",3
-2.8,-11.8,"74.36",3
-2.8,-11.6,"74.36",3
-2.8,-11.4,"69.39",5
-2.8,-11.2,"69.39",5
-2.8,-11,"69.39",5
-2.8,-10.8,"69.39",5
-2.8,-10.6,"69.39",5
-2.8,-10.4,"69.39",5
-2.8,-10.2,"69.39",5
-2.8,-10,"69.39",5
-2.8,-9.8,"69.39",5
-2.8,-9.6,"69.39",5
-2.8,-9.4,"101.15",6
-2.8,-9.2,"101.15",6
-2.8,-9,"101.15",6
-2.8,-8.8,"117.05",7
-2.8,-8.6,"139.71",9
-2.8,-8.4,"194.03",11
-2.8,-8.2,"309.39",14
-2.8,-8,"324.21",16
-2.8,-7.8,"386.32",18
-2.8,-7.6,"386.32",18
-2.8,-7.4,"412.75",19
-2.8,-7.2,"403.34",21
-2.8,-7,"403.34",21
-2.8,-6.8,"403.34",21
-2.8,-6.6,"432.82",22
-2.8,-6.4,"334.16",23
-2.8,-6.2,"366.44",24
-2.8,-6,"457.87",27
-2.8,-5.8,"481.51",30
-2.8,-5.6,"501.12",31
-2.8,-5.4,"537.42",32
-2.8,-5.2,"619.99",34
-2.8,-5,"619.19",37
-2.8,-4.8,"619.19",37
-2.8,-4.6,"632.04",38
-2.8,-4.4,"726.22",40
-2.8,-4.2,"702.87",40
-2.8,-4,"702.87",40
-2.8,-3.8,"736.76",41
-2.6,-12.6,"74.36",3
-2.6,-12.4,"74.36",3
-2.6,-12.2,"74.36",3
-2.6,-12,"74.36",3
-2.6,-11.8,"74.36",3
-2.6,-11.6,"74.36",3
-2.6,-11.4,"69.39",5
-2.6,-11.2,"69.39",5
-2.6,-11,"69.39",5
-2.6,-10.8,"69.39",5
-2.6,-10.6,"69.39",5
-2.6,-10.4,"69.39",5
-2.6,-10.2,"69.39",5
-2.6,-10,"69.39",5
-2.6,-9.8,"69.39",5
-2.6,-9.6,"69.39",5
-2.6,-9.4,"101.15",6
-2.6,-9.2,"101.15",6
-2.6,-9,"101.15",6
-2.6,-8.8,"117.05",7
-2.6,-8.6,"139.71",9
-2.6,-8.4,"194.03",11
-2.6,-8.2,"309.39",14
-2.6,-8,"324.21",16
-2.6,-7.8,"386.32",18
-2.6,-7.6,"386.32",18
-2.6,-7.4,"412.75",19
-2.6,-7.2,"403.34",21
-2.6,-7,"403.34",21
-2.6,-6.8,"403.34",21
-2.6,-6.6,"403.34",21
-2.6,-6.4,"334.16",23
-2.6,-6.2,"366.44",24
-2.6,-6,"457.87",27
-2.6,-5.8,"481.51",30
-2.6,-5.6,"501.12",31
-2.6,-5.4,"537.42",32
-2.6,-5.2,"619.99",34
-2.6,-5,"619.19",37
-2.6,-4.8,"619.19",37
-2.6,-4.6,"632.04",38
-2.6,-4.4,"726.22",40
-2.6,-4.2,"702.87",40
-2.6,-4,"702.87",40
-2.6,-3.8,"736.76",41
-2.6,-3.6,"848.12",44
-2.4,-12.4,"74.36",3
-2.4,-12.2,"74.36",3
-2.4,-12,"74.36",3
-2.4,-11.8,"74.36",3
-2.4,-11.6,"74.36",3
-2.4,-11.4,"69.39",5
-2.4,-11.2,"69.39",5
-2.4,-11,"69.39",5
-2.4,-10.8,"69.39",5
-2.4,-10.6,"69.39",5
-2.4,-10.4,"69.39",5
-2.4,-10.2,"69.39",5
-2.4,-10,"69.39",5
-2.4,-9.8,"69.39",5
-2.4,-9.6,"69.39",5
-2.4,-9.4,"101.15",6
-2.4,-9.2,"101.15",6
-2.4,-9,"101.15",6
-2.4,-8.8,"117.05",7
-2.4,-8.6,"139.71",9
-2.4,-8.4,"194.03",11
-2.4,-8.2,"309.39",14
-2.4,-8,"324.21",16
-2.4,-7.8,"386.32",18
-2.4,-7.6,"386.32",18
-2.4,-7.4,"412.75",19
-2.4,-7.2,"403.34",21
-2.4,-7,"403.34",21
-2.4,-6.8,"403.34",21
-2.4,-6.6,"432.82",22
-2.4,-6.4,"334.16",23
-2.4,-6.2,"366.44",24
-2.4,-6,"457.87",27
-2.4,-5.8,"481.51",30
-2.4,-5.6,"501.12",31
-2.4,-5.4,"537.42",32
-2.4,-5.2,"619.99",34
-2.4,-5,"619.19",37
-2.4,-4.8,"619.19",37
-2.4,-4.6,"632.04",38
-2.4,-4.4,"726.22",40
-2.4,-4.2,"702.87",40
-2.4,-4,"702.87",40
-2.4,-3.8,"736.76",41
-2.4,-3.6,"848.12",44
-2.4,-3.4,"865.18",45
-2.2,-12.2,"74.36",3
-2.2,-12,"74.36",3
-2.2,-11.8,"74.36",3
-2.2,-11.6,"74.36",3
-2.2,-11.4,"69.39",5
-2.2,-11.2,"69.39",5
-2.2,-11,"69.39",5
-2.2,-10.8,"69.39",5
-2.2,-10.6,"69.39",5
-2.2,-10.4,"69.39",5
-2.2,-10.2,"69.39",5
-2.2,-10,"69.39",5
-2.2,-9.8,"69.39",5
-2.2,-9.6,"69.39",5
-2.2,-9.4,"101.15",6
-2.2,-9.2,"101.15",6
-2.2,-9,"101.15",6
-2.2,-8.8,"117.05",7
-2.2,-8.6,"139.71",9
-2.2,-8.4,"194.03",11
-2.2,-8.2,"309.39",14
-2.2,-8,"324.21",16
-2.2,-7.8,"386.32",18
-2.2,-7.6,"386.32",18
-2.2,-7.4,"412.75",19
-2.2,-7.2,"403.34",21
-2.2,-7,"403.34",21
-2.2,-6.8,"403.34",21
-2.2,-6.6,"432.82",22
-2.2,-6.4,"334.16",23
-2.2,-6.2,"366.44",24
-2.2,-6,"457.87",27
-2.2,-5.8,"481.51",30
-2.2,-5.6,"501.12",31
-2.2,-5.4,"537.42",32
-2.2,-5.2,"619.99",34
-2.2,-5,"619.19",37
-2.2,-4.8,"619.19",37
-2.2,-4.6,"632.04",38
-2.2,-4.4,"726.22",40
-2.2,-4.2,"702.87",40
-2.2,-4,"702.87",40
-2.2,-3.8,"736.76",41
-2.2,-3.6,"848.12",44
-2.2,-3.4,"865.18",45
-2.2,-3.2,"848.06",46
-2,-12,"74.60",3
-2,-11.8,"74.60",3
-2,-11.6,"74.60",3
-2,-11.4,"77.09",4
-2,-11.2,"70.60",5
-2,-11,"70.60",5
-2,-10.8,"70.60",5
-2,-10.6,"70.60",5
-2,-10.4,"70.60",5
-2,-10.2,"70.60",5
-2,-10,"70.60",5
-2,-9.8,"70.60",5
-2,-9.6,"70.60",5
-2,-9.4,"102.59",6
-2,-9.2,"102.59",6
-2,-9,"102.59",6
-2,-8.8,"118.80",7
-2,-8.6,"141.67",9
-2,-8.4,"196.45",11
-2,-8.2,"312.80",14
-2,-8,"327.74",16
-2,-7.8,"347.67",17
-2,-7.6,"390.37",18
-2,-7.4,"417.01",19
-2,-7.2,"407.52",21
-2,-7,"407.52",21
-2,-6.8,"407.52",21
-2,-6.6,"407.52",21
-2,-6.4,"337.80",23
-2,-6.2,"370.35",24
-2,-6,"462.55",27
-2,-5.8,"486.38",30
-2,-5.6,"506.16",31
-2,-5.4,"542.77",32
-2,-5.2,"626.03",34
-2,-5,"625.22",37
-2,-4.8,"625.22",37
-2,-4.6,"638.18",38
-2,-4.4,"733.15",40
-2,-4.2,"709.60",40
-2,-4,"709.60",40
-2,-3.8,"743.77",41
-2,-3.6,"856.06",44
-2,-3.4,"873.27",45
-2,-3.2,"856.01",46
-2,-3,"854.42",46
-1.8,-11.8,"74.60",3
-1.8,-11.6,"74.60",3
-1.8,-11.4,"70.60",5
-1.8,-11.2,"70.60",5
-1.8,-11,"70.60",5
-1.8,-10.8,"70.60",5
-1.8,-10.6,"70.60",5
-1.8,-10.4,"70.60",5
-1.8,-10.2,"70.60",5
-1.8,-10,"70.60",5
-1.8,-9.8,"70.60",5
-1.8,-9.6,"70.60",5
-1.8,-9.4,"102.59",6
-1.8,-9.2,"102.59",6
-1.8,-9,"102.59",6
-1.8,-8.8,"118.80",7
-1.8,-8.6,"141.67",9
-1.8,-8.4,"196.45",11
-1.8,-8.2,"312.80",14
-1.8,-8,"327.74",16
-1.8,-7.8,"390.37",18
-1.8,-7.6,"390.37",18
-1.8,-7.4,"417.01",19
-1.8,-7.2,"407.52",21
-1.8,-7,"407.52",21
-1.8,-6.8,"407.52",21
-1.8,-6.6,"437.25",22
-1.8,-6.4,"337.80",23
-1.8,-6.2,"370.35",24
-1.8,-6,"462.55",27
-1.8,-5.8,"486.38",30
-1.8,-5.6,"506.16",31
-1.8,-5.4,"542.77",32
-1.8,-5.2,"626.03",34
-1.8,-5,"625.22",37
-1.8,-4.8,"625.22",37
-1.8,-4.6,"638.18",38
-1.8,-4.4,"733.15",40
-1.8,-4.2,"709.60",40
-1.8,-4,"709.60",40
-1.8,-3.8,"743.77",41
-1.8,-3.6,"856.06",44
-1.8,-3.4,"873.27",45
-1.8,-3.2,"856.01",46
-1.8,-3,"854.42",46
-1.8,-2.8,"862.06",47
-1.6,-11.6,"74.60",3
-1.6,-11.4,"77.09",4
-1.6,-11.2,"70.60",5
-1.6,-11,"70.60",5
-1.6,-10.8,"70.60",5
-1.6,-10.6,"70.60",5
-1.6,-10.4,"70.60",5
-1.6,-10.2,"70.60",5
-1.6,-10,"70.60",5
-1.6,-9.8,"70.60",5
-1.6,-9.6,"70.60",5
-1.6,-9.4,"102.59",6
-1.6,-9.2,"102.59",6
-1.6,-9,"102.59",6
-1.6,-8.8,"118.80",7
-1.6,-8.6,"141.67",9
-1.6,-8.4,"196.45",11
-1.6,-8.2,"312.80",14
-1.6,-8,"327.74",16
-1.6,-7.8,"390.37",18
-1.6,-7.6,"390.37",18
-1.6,-7.4,"417.01",19
-1.6,-7.2,"407.52",21
-1.6,-7,"407.52",21
-1.6,-6.8,"407.52",21
-1.6,-6.6,"407.52",21
-1.6,-6.4,"337.80",23
-1.6,-6.2,"370.35",24
-1.6,-6,"462.55",27
-1.6,-5.8,"486.38",30
-1.6,-5.6,"506.16",31
-1.6,-5.4,"542.77",32
-1.6,-5.2,"626.03",34
-1.6,-5,"625.22",37
-1.6,-4.8,"625.22",37
-1.6,-4.6,"638.18",38
-1.6,-4.4,"733.15",40
-1.6,-4.2,"709.60",40
-1.6,-4,"709.60",40
-1.6,-3.8,"743.77",41
-1.6,-3.6,"856.06",44
-1.6,-3.4,"873.27",45
-1.6,-3.2,"856.01",46
-1.6,-3,"854.42",46
-1.6,-2.8,"862.06",47
-1.6,-2.6,"862.06",47
-1.4,-11.4,"70.60",5
-1.4,-11.2,"70.60",5
-1.4,-11,"70.60",5
-1.4,-10.8,"70.60",5
-1.4,-10.6,"70.60",5
-1.4,-10.4,"70.60",5
-1.4,-10.2,"70.60",5
-1.4,-10,"70.60",5
-1.4,-9.8,"70.60",5
-1.4,-9.6,"70.60",5
-1.4,-9.4,"102.59",6
-1.4,-9.2,"102.59",6
-1.4,-9,"102.59",6
-1.4,-8.8,"118.80",7
-1.4,-8.6,"141.67",9
-1.4,-8.4,"196.45",11
-1.4,-8.2,"312.80",14
-1.4,-8,"322.47",15
-1.4,-7.8,"384.33",17
-1.4,-7.6,"384.33",17
-1.4,-7.4,"410.64",18
-1.4,-7.2,"401.27",20
-1.4,-7,"401.27",20
-1.4,-6.8,"401.27",20
-1.4,-6.6,"430.63",21
-1.4,-6.4,"332.41",22
-1.4,-6.2,"364.55",23
-1.4,-6,"455.62",26
-1.4,-5.8,"474.06",28
-1.4,-5.6,"493.42",29
-1.4,-5.4,"530.65",30
-1.4,-5.2,"612.34",32
-1.4,-5,"611.55",35
-1.4,-4.8,"611.55",35
-1.4,-4.6,"624.26",36
-1.4,-4.4,"717.44",38
-1.4,-4.2,"694.34",38
-1.4,-4,"694.34",38
-1.4,-3.8,"727.87",39
-1.4,-3.6,"838.04",42
-1.4,-3.4,"854.93",43
-1.4,-3.2,"837.99",44
-1.4,-3,"836.43",44
-1.4,-2.8,"843.92",45
-1.4,-2.6,"843.92",45
-1.4,-2.4,"853.78",46
-1.2,-11.2,"70.88",5
-1.2,-11,"70.88",5
-1.2,-10.8,"70.88",5
-1.2,-10.6,"70.88",5
-1.2,-10.4,"70.88",5
-1.2,-10.2,"70.88",5
-1.2,-10,"70.88",5
-1.2,-9.8,"70.88",5
-1.2,-9.6,"70.88",5
-1.2,-9.4,"102.92",6
-1.2,-9.2,"102.92",6
-1.2,-9,"102.92",6
-1.2,-8.8,"119.23",7
-1.2,-8.6,"142.14",9
-1.2,-8.4,"197.04",11
-1.2,-8.2,"313.62",14
-1.2,-8,"323.31",15
-1.2,-7.8,"385.29",17
-1.2,-7.6,"385.29",17
-1.2,-7.4,"411.66",18
-1.2,-7.2,"402.27",20
-1.2,-7,"402.27",20
-1.2,-6.8,"402.27",20
-1.2,-6.6,"431.69",21
-1.2,-6.4,"333.26",22
-1.2,-6.2,"365.47",23
-1.2,-6,"456.72",26
-1.2,-5.8,"475.20",28
-1.2,-5.6,"494.60",29
-1.2,-5.4,"531.90",30
-1.2,-5.2,"613.76",32
-1.2,-5,"612.97",35
-1.2,-4.8,"612.97",35
-1.2,-4.6,"625.70",36
-1.2,-4.4,"719.07",38
-1.2,-4.2,"695.92",38
-1.2,-4,"695.92",38
-1.2,-3.8,"729.51",39
-1.2,-3.6,"839.91",42
-1.2,-3.4,"856.82",43
-1.2,-3.2,"839.85",44
-1.2,-3,"838.29",44
-1.2,-2.8,"843.76",45
-1.2,-2.6,"843.76",45
-1.2,-2.4,"852.46",46
-1.2,-2.2,"869.49",49
-1,-11,"67.53",4
-1,-10.8,"67.53",4
-1,-10.6,"67.53",4
-1,-10.4,"67.53",4
-1,-10.2,"67.53",4
-1,-10,"67.53",4
-1,-9.8,"67.53",4
-1,-9.6,"67.53",4
-1,-9.4,"98.94",5
-1,-9.2,"98.94",5
-1,-9,"98.94",5
-1,-8.8,"114.98",6
-1,-8.6,"137.45",8
-1,-8.4,"201.55",10
-1,-8.2,"311.31",13
-1,-8,"310.09",13
-1,-7.8,"329.20",14
-1,-7.6,"370.14",15
-1,-7.4,"395.68",16
-1,-7.2,"386.58",18
-1,-7,"386.58",18
-1,-6.8,"386.58",18
-1,-6.6,"386.58",18
-1,-6.4,"319.72",20
-1,-6.2,"350.92",21
-1,-6,"439.31",24
-1,-5.8,"457.21",26
-1,-5.6,"476.01",27
-1,-5.4,"512.14",28
-1,-5.2,"591.44",30
-1,-5,"590.67",33
-1,-4.8,"590.67",33
-1,-4.6,"603.01",34
-1,-4.4,"693.46",36
-1,-4.2,"671.03",36
-1,-4,"671.03",36
-1,-3.8,"703.57",37
-1,-3.6,"810.51",40
-1,-3.4,"822.20",41
-1,-3.2,"805.85",42
-1,-3,"804.34",42
-1,-2.8,"804.34",42
-1,-2.6,"804.34",42
-1,-2.4,"815.23",43
-1,-2.2,"831.60",46
-1,-2,"880.54",48
-0.799999999999999,-10.8,"68.30",4
-0.799999999999999,-10.6,"68.30",4
-0.799999999999999,-10.4,"68.30",4
-0.799999999999999,-10.2,"68.30",4
-0.799999999999999,-10,"68.30",4
-0.799999999999999,-9.8,"68.30",4
-0.799999999999999,-9.6,"68.30",4
-0.799999999999999,-9.4,"99.85",5
-0.799999999999999,-9.2,"99.85",5
-0.799999999999999,-9,"99.85",5
-0.799999999999999,-8.8,"115.96",6
-0.799999999999999,-8.6,"138.54",8
-0.799999999999999,-8.4,"202.93",10
-0.799999999999999,-8.2,"313.20",13
-0.799999999999999,-8,"311.98",13
-0.799999999999999,-7.8,"383.86",15
-0.799999999999999,-7.6,"383.86",15
-0.799999999999999,-7.4,"410.15",16
-0.799999999999999,-7.2,"400.79",18
-0.799999999999999,-7,"400.79",18
-0.799999999999999,-6.8,"400.79",18
-0.799999999999999,-6.6,"432.55",19
-0.799999999999999,-6.4,"305.00",19
-0.799999999999999,-6.2,"335.11",20
-0.799999999999999,-6,"420.41",23
-0.799999999999999,-5.8,"437.68",25
-0.799999999999999,-5.6,"449.93",26
-0.799999999999999,-5.4,"484.62",27
-0.799999999999999,-5.2,"560.35",29
-0.799999999999999,-5,"559.61",32
-0.799999999999999,-4.8,"559.61",32
-0.799999999999999,-4.6,"571.40",33
-0.799999999999999,-4.4,"657.78",35
-0.799999999999999,-4.2,"636.36",35
-0.799999999999999,-4,"636.36",35
