"cond_open","cond_close","stop_loss","profit","deals"
-1.3,0.8,-10,"172.74",86
-1.3,0.8,-20,"185.91",84
-1.3,0.8,-30,"185.91",84
-1.3,0.8,-40,"185.91",84
-1.3,0.9,-10,"217.56",83
-1.3,0.9,-20,"232.90",81
-1.3,0.9,-30,"232.90",81
-1.3,0.9,-40,"232.90",81
-1.3,1,-10,"216.69",79
-1.3,1,-20,"223.96",75
-1.3,1,-30,"223.96",75
-1.3,1,-40,"223.96",75
-1.3,1.1,-10,"219.28",76
-1.3,1.1,-20,"227.52",72
-1.3,1.1,-30,"227.52",72
-1.3,1.1,-40,"227.52",72
-1.3,1.2,-10,"156.64",64
-1.3,1.2,-20,"161.72",60
-1.3,1.2,-30,"161.72",60
-1.3,1.2,-40,"161.72",60
-1.3,1.3,-10,"161.06",62
-1.3,1.3,-20,"166.22",58
-1.3,1.3,-30,"166.22",58
-1.3,1.3,-40,"166.22",58
-1.3,1.4,-10,"93.42",58
-1.3,1.4,-20,"69.74",53
-1.3,1.4,-30,"48.42",53
-1.3,1.4,-40,"51.84",44
-1.3,1.5,-10,"122.46",63
-1.3,1.5,-20,"95.22",58
-1.3,1.5,-30,"70.70",58
-1.3,1.5,-40,"59.34",44
-1.3,1.6,-10,"127.30",63
-1.3,1.6,-20,"96.36",58
-1.3,1.6,-30,"71.70",58
-1.3,1.6,-40,"60.27",44
-1.3,1.7,-10,"86.19",49
-1.3,1.7,-20,"60.85",44
-1.3,1.7,-30,"40.64",44
-1.3,1.7,-40,"63.80",42
-1.3,1.8,-10,"85.05",46
-1.3,1.8,-20,"62.25",42
-1.3,1.8,-30,"41.87",42
-1.3,1.8,-40,"63.59",40
-1.3,1.9,-10,"88.78",46
-1.3,1.9,-20,"65.52",42
-1.3,1.9,-30,"44.73",42
-1.3,1.9,-40,"66.47",40
-1.3,2,-10,"64.64",44
-1.3,2,-20,"37.77",39
-1.3,2,-30,"20.47",39
-1.3,2,-40,"38.25",37
-1.2,0.1,-10,"968.17",170
-1.2,0.1,-20,"821.66",167
-1.2,0.1,-30,"455.81",167
-1.2,0.1,-40,"948.95",161
-1.2,0.2,-10,"831.40",157
-1.2,0.2,-20,"703.65",154
-1.2,0.2,-30,"384.64",154
-1.2,0.2,-40,"814.64",148
-1.2,0.3,-10,"441.07",138
-1.2,0.3,-20,"365.37",135
-1.2,0.3,-30,"180.64",135
-1.2,0.3,-40,"429.65",129
-1.2,0.4,-10,"442.31",133
-1.2,0.4,-20,"365.53",130
-1.2,0.4,-30,"180.73",130
-1.2,0.4,-40,"421.97",119
-1.2,0.5,-10,"492.44",127
-1.2,0.5,-20,"407.07",124
-1.2,0.5,-30,"205.79",124
-1.2,0.5,-40,"468.55",113
-1.2,0.6,-10,"473.30",118
-1.2,0.6,-20,"389.87",115
-1.2,0.6,-30,"195.41",115
-1.2,0.6,-40,"454.30",105
-1.2,0.7,-10,"180.58",98
-1.2,0.7,-20,"139.75",95
-1.2,0.7,-30,"44.58",95
-1.2,0.7,-40,"170.33",86
-1.2,0.8,-10,"194.59",94
-1.2,0.8,-20,"150.57",91
-1.2,0.8,-30,"51.10",91
-1.2,0.8,-40,"183.83",83
-1.2,0.9,-10,"249.89",91
-1.2,0.9,-20,"195.81",88
-1.2,0.9,-30,"78.39",88
-1.2,0.9,-40,"236.58",81
-1.2,1,-10,"240.26",83
-1.2,1,-20,"187.08",80
-1.2,1,-30,"73.12",80
-1.2,1,-40,"232.46",76
-1.2,1.1,-10,"240.56",79
-1.2,1.1,-20,"186.60",76
-1.2,1.1,-30,"73.28",76
-1.2,1.1,-40,"231.91",72
-1.2,1.2,-10,"133.82",65
-1.2,1.2,-20,"127.96",64
-1.2,1.2,-30,"37.83",64
-1.2,1.2,-40,"164.00",60
-1.2,1.3,-10,"94.00",61
-1.2,1.3,-20,"111.86",56
-1.2,1.3,-30,"28.10",56
-1.2,1.3,-40,"145.36",52
-1.2,1.4,-10,"48.98",59
-1.2,1.4,-20,"39.70",53
-1.2,1.4,-30,"-26.00",53
-1.2,1.4,-40,"43.53",40
-1.2,1.5,-10,"72.34",65
-1.2,1.5,-20,"61.61",59
-1.2,1.5,-30,"-14.39",59
-1.2,1.5,-40,"51.50",41
-1.2,1.6,-10,"93.64",64
-1.2,1.6,-20,"104.19",58
-1.2,1.6,-30,"-23.39",50
-1.2,1.6,-40,"134.52",54
-1.2,1.7,-10,"61.93",52
-1.2,1.7,-20,"68.71",46
-1.2,1.7,-30,"-36.98",38
-1.2,1.7,-40,"93.77",42
-1.2,1.8,-10,"53.63",47
-1.2,1.8,-20,"60.65",41
-1.2,1.8,-30,"-35.35",37
-1.2,1.8,-40,"95.48",40
-1.2,1.9,-10,"58.30",47
-1.2,1.9,-20,"65.12",41
-1.2,1.9,-30,"-33.62",37
-1.2,1.9,-40,"101.39",40
-1.2,2,-10,"37.92",45
-1.2,2,-20,"44.84",40
-1.2,2,-30,"-34.60",35
-1.2,2,-40,"75.11",39
-1.1,0.1,-10,"995.83",184
-1.1,0.1,-20,"826.00",177
-1.1,0.1,-30,"458.42",177
-1.1,0.1,-40,"953.89",171
-1.1,0.2,-10,"871.80",172
-1.1,0.2,-20,"721.19",165
-1.1,0.2,-30,"395.22",165
-1.1,0.2,-40,"834.60",159
-1.1,0.3,-10,"483.48",156
-1.1,0.3,-20,"390.10",149
-1.1,0.3,-30,"195.55",149
