"cond_open","cond_close","stop_loss","profit","deals"
-2.9,0.5,-70,"120.86",46
-2.9,0.5,-80,"120.86",46
-2.9,0.5,-90,"120.86",46
-2.9,0.5,-100,"120.86",46
-2.9,0.6,-10,"130.17",44
-2.9,0.6,-20,"130.17",44
-2.9,0.6,-30,"130.17",44
-2.9,0.6,-40,"130.17",44
-2.9,0.6,-50,"130.17",44
-2.9,0.6,-60,"130.17",44
-2.9,0.6,-70,"130.17",44
-2.9,0.6,-80,"130.17",44
-2.9,0.6,-90,"130.17",44
-2.9,0.6,-100,"130.17",44
-2.9,0.7,-10,"130.17",44
-2.9,0.7,-20,"130.17",44
-2.9,0.7,-30,"130.17",44
-2.9,0.7,-40,"130.17",44
-2.9,0.7,-50,"130.17",44
-2.9,0.7,-60,"130.17",44
-2.9,0.7,-70,"130.17",44
-2.9,0.7,-80,"130.17",44
-2.9,0.7,-90,"130.17",44
-2.9,0.7,-100,"130.17",44
-2.9,0.8,-10,"130.17",44
-2.9,0.8,-20,"130.17",44
-2.9,0.8,-30,"130.17",44
-2.9,0.8,-40,"130.17",44
-2.9,0.8,-50,"130.17",44
-2.9,0.8,-60,"130.17",44
-2.9,0.8,-70,"130.17",44
-2.9,0.8,-80,"130.17",44
-2.9,0.8,-90,"130.17",44
-2.9,0.8,-100,"130.17",44
-2.9,0.9,-10,"130.17",44
-2.9,0.9,-20,"130.17",44
-2.9,0.9,-30,"130.17",44
-2.9,0.9,-40,"130.17",44
-2.9,0.9,-50,"130.17",44
-2.9,0.9,-60,"130.17",44
-2.9,0.9,-70,"130.17",44
-2.9,0.9,-80,"130.17",44
-2.9,0.9,-90,"130.17",44
-2.9,0.9,-100,"130.17",44
-2.9,1,-10,"132.32",44
-2.9,1,-20,"132.32",44
-2.9,1,-30,"132.32",44
-2.9,1,-40,"132.32",44
-2.9,1,-50,"132.32",44
-2.9,1,-60,"132.32",44
-2.9,1,-70,"132.32",44
-2.9,1,-80,"132.32",44
-2.9,1,-90,"132.32",44
-2.9,1,-100,"132.32",44
-2.9,1.1,-10,"133.85",44
-2.9,1.1,-20,"133.85",44
-2.9,1.1,-30,"133.85",44
-2.9,1.1,-40,"133.85",44
-2.9,1.1,-50,"133.85",44
-2.9,1.1,-60,"133.85",44
-2.9,1.1,-70,"133.85",44
-2.9,1.1,-80,"133.85",44
-2.9,1.1,-90,"133.85",44
-2.9,1.1,-100,"133.85",44
-2.9,1.2,-10,"132.84",43
-2.9,1.2,-20,"132.84",43
-2.9,1.2,-30,"132.84",43
-2.9,1.2,-40,"132.84",43
-2.9,1.2,-50,"132.84",43
-2.9,1.2,-60,"132.84",43
-2.9,1.2,-70,"132.84",43
-2.9,1.2,-80,"132.84",43
-2.9,1.2,-90,"132.84",43
-2.9,1.2,-100,"132.84",43
-2.9,1.3,-10,"127.99",39
-2.9,1.3,-20,"127.99",39
-2.9,1.3,-30,"127.99",39
-2.9,1.3,-40,"127.99",39
-2.9,1.3,-50,"127.99",39
-2.9,1.3,-60,"127.99",39
-2.9,1.3,-70,"127.99",39
-2.9,1.3,-80,"127.99",39
-2.9,1.3,-90,"127.99",39
-2.9,1.3,-100,"127.99",39
-2.9,1.4,-10,"129.95",38
-2.9,1.4,-20,"129.95",38
-2.9,1.4,-30,"129.95",38
-2.9,1.4,-40,"129.95",38
-2.9,1.4,-50,"129.95",38
-2.9,1.4,-60,"129.95",38
-2.9,1.4,-70,"129.95",38
-2.9,1.4,-80,"129.95",38
-2.9,1.4,-90,"129.95",38
-2.9,1.4,-100,"129.95",38
-2.9,1.5,-10,"131.10",38
-2.9,1.5,-20,"131.10",38
-2.9,1.5,-30,"131.10",38
-2.9,1.5,-40,"131.10",38
-2.9,1.5,-50,"131.10",38
-2.9,1.5,-60,"131.10",38
-2.9,1.5,-70,"131.10",38
-2.9,1.5,-80,"131.10",38
-2.9,1.5,-90,"131.10",38
-2.9,1.5,-100,"131.10",38
-2.9,1.6,-10,"137.90",38
-2.9,1.6,-20,"137.90",38
-2.9,1.6,-30,"137.90",38
-2.9,1.6,-40,"137.90",38
-2.9,1.6,-50,"137.90",38
-2.9,1.6,-60,"137.90",38
-2.9,1.6,-70,"137.90",38
-2.9,1.6,-80,"137.90",38
-2.9,1.6,-90,"137.90",38
