"se","sc","scal","profit","deals"
0.35,0.2,1.5,"509.65",107
0.35,0.2,1.55,"506.59",107
0.35,0.2,1.6,"506.94",107
0.35,0.2,1.65,"505.72",107
0.35,0.2,1.7,"505.72",107
0.35,0.2,1.75,"505.72",107
0.35,0.2,1.8,"503.19",107
0.35,0.2,1.85,"504.75",107
0.35,0.2,1.9,"504.75",107
0.35,0.2,1.95,"504.75",107
0.35,0.2,2,"503.47",107
0.35,0.25,1.1,"555.21",107
0.35,0.25,1.15,"554.78",107
0.35,0.25,1.2,"549.58",107
0.35,0.25,1.25,"546.75",107
0.35,0.25,1.3,"543.48",107
0.35,0.25,1.35,"540.25",107
0.35,0.25,1.4,"535.56",107
0.35,0.25,1.45,"532.09",107
0.35,0.25,1.5,"532.02",107
0.35,0.25,1.55,"528.06",107
0.35,0.25,1.6,"528.51",107
0.35,0.25,1.65,"526.93",107
0.35,0.25,1.7,"526.93",107
0.35,0.25,1.75,"526.93",107
0.35,0.25,1.8,"523.66",107
0.35,0.25,1.85,"525.68",107
0.35,0.25,1.9,"525.68",107
0.35,0.25,1.95,"525.68",107
0.35,0.25,2,"524.02",107
0.35,0.3,1.1,"583.46",107
0.35,0.3,1.15,"582.92",107
0.35,0.3,1.2,"576.43",107
0.35,0.3,1.25,"572.89",107
0.35,0.3,1.3,"569.43",107
0.35,0.3,1.35,"565.41",107
0.35,0.3,1.4,"559.56",107
0.35,0.3,1.45,"555.25",107
0.35,0.3,1.5,"555.15",107
0.35,0.3,1.55,"550.24",107
0.35,0.3,1.6,"550.79",107
0.35,0.3,1.65,"548.84",107
0.35,0.3,1.7,"548.84",107
0.35,0.3,1.75,"548.84",107
0.35,0.3,1.8,"544.78",107
0.35,0.3,1.85,"547.28",107
0.35,0.3,1.9,"547.28",107
0.35,0.3,1.95,"547.28",107
0.35,0.3,2,"545.22",107
0.35,0.35,1.1,"612.93",107
0.35,0.35,1.15,"612.27",107
0.35,0.35,1.2,"604.38",107
0.35,0.35,1.25,"600.09",107
0.35,0.35,1.3,"596.38",107
0.35,0.35,1.35,"591.50",107
0.35,0.35,1.4,"584.42",107
0.35,0.35,1.45,"579.21",107
0.35,0.35,1.5,"579.09",107
0.35,0.35,1.55,"573.15",107
0.35,0.35,1.6,"573.82",107
0.35,0.35,1.65,"571.46",107
0.35,0.35,1.7,"571.46",107
0.35,0.35,1.75,"571.46",107
0.35,0.35,1.8,"566.57",107
0.35,0.35,1.85,"569.58",107
0.35,0.35,1.9,"569.58",107
0.35,0.35,1.95,"569.58",107
0.35,0.35,2,"567.10",107
0.35,0.4,1.1,"644.06",107
0.35,0.4,1.15,"643.27",107
0.35,0.4,1.2,"633.87",107
0.35,0.4,1.25,"628.76",107
0.35,0.4,1.3,"624.35",107
0.35,0.4,1.35,"618.55",107
0.35,0.4,1.4,"610.16",107
0.35,0.4,1.45,"603.99",107
0.35,0.4,1.5,"603.85",107
0.35,0.4,1.55,"596.82",107
0.35,0.4,1.6,"597.61",107
0.35,0.4,1.65,"594.82",107
0.35,0.4,1.7,"594.82",107
0.35,0.4,1.75,"594.82",107
0.35,0.4,1.8,"589.04",107
0.35,0.4,1.85,"592.60",107
0.35,0.4,1.9,"592.60",107
0.35,0.4,1.95,"592.60",107
0.35,0.4,2,"589.66",107
0.35,0.45,1.1,"676.48",107
0.35,0.45,1.15,"675.56",107
0.35,0.45,1.2,"664.54",107
0.35,0.45,1.25,"658.56",107
0.35,0.45,1.3,"653.39",107
0.35,0.45,1.35,"646.61",107
0.35,0.45,1.4,"636.81",107
0.35,0.45,1.45,"629.61",107
0.35,0.45,1.5,"629.45",107
0.35,0.45,1.55,"621.27",107
0.35,0.45,1.6,"622.19",107
0.35,0.45,1.65,"618.94",107
0.35,0.45,1.7,"618.94",107
0.35,0.45,1.75,"618.94",107
0.35,0.45,1.8,"612.21",107
0.35,0.45,1.85,"616.35",107
0.35,0.45,1.9,"616.35",107
0.35,0.45,1.95,"616.35",107
0.35,0.45,2,"612.94",107
0.35,0.5,1.1,"710.26",107
0.35,0.5,1.15,"709.18",107
0.35,0.5,1.2,"696.42",107
0.35,0.5,1.25,"689.51",107
0.35,0.5,1.3,"683.54",107
0.35,0.5,1.35,"675.71",107
0.35,0.5,1.4,"664.41",107
0.35,0.5,1.45,"656.12",107
0.35,0.5,1.5,"655.93",107
0.35,0.5,1.55,"646.52",107
0.35,0.5,1.6,"647.57",107
0.35,0.5,1.65,"643.84",107
0.35,0.5,1.7,"643.84",107
0.35,0.5,1.75,"643.84",107
0.35,0.5,1.8,"636.11",107
0.35,0.5,1.85,"640.87",107
0.35,0.5,1.9,"640.87",107
0.35,0.5,1.95,"640.87",107
0.35,0.5,2,"636.95",107
0.35,0.55,1.1,"745.43",107
0.35,0.55,1.15,"744.20",107
0.35,0.55,1.2,"729.57",107
0.35,0.55,1.25,"721.66",107
0.35,0.55,1.3,"714.82",107
0.35,0.55,1.35,"705.88",107
0.35,0.55,1.4,"692.98",107
0.35,0.55,1.45,"683.53",107
0.35,0.55,1.5,"683.32",107
0.35,0.55,1.55,"672.59",107
0.35,0.55,1.6,"673.80",107
0.35,0.55,1.65,"669.55",107
0.35,0.55,1.7,"669.55",107
0.35,0.55,1.75,"669.55",107
0.35,0.55,1.8,"660.76",107
0.35,0.55,1.85,"666.17",107
0.35,0.55,1.9,"666.17",107
0.35,0.55,1.95,"666.17",107
0.35,0.55,2,"661.71",107
0.35,0.6,1.1,"782.06",107
0.35,0.6,1.15,"780.66",107
0.35,0.6,1.2,"764.04",107
0.35,0.6,1.25,"755.05",107
0.35,0.6,1.3,"747.30",107
0.35,0.6,1.35,"737.16",107
0.35,0.6,1.4,"722.55",107
0.35,0.6,1.45,"711.87",107
0.35,0.6,1.5,"711.64",107
0.35,0.6,1.55,"699.52",107
0.35,0.6,1.6,"700.88",107
0.35,0.6,1.65,"696.09",107
0.35,0.6,1.7,"696.09",107
0.35,0.6,1.75,"696.09",107
0.35,0.6,1.8,"686.18",107
0.35,0.6,1.85,"692.27",107
0.35,0.6,1.9,"692.27",107
0.35,0.6,1.95,"692.27",107
0.35,0.6,2,"687.24",107
0.35,0.65,1.1,"820.21",107
0.35,0.65,1.15,"818.63",107
0.35,0.65,1.2,"799.87",107
0.35,0.65,1.25,"789.73",107
0.35,0.65,1.3,"781.00",107
0.35,0.65,1.35,"769.58",107
0.35,0.65,1.4,"753.17",107
0.35,0.65,1.45,"741.18",107
0.35,0.65,1.5,"740.91",107
0.35,0.65,1.55,"727.33",107
0.35,0.65,1.6,"728.86",107
0.35,0.65,1.65,"723.48",107
0.35,0.65,1.7,"723.48",107
0.35,0.65,1.75,"723.48",107
0.35,0.65,1.8,"712.39",107
0.35,0.65,1.85,"719.20",107
0.35,0.65,1.9,"719.20",107
0.35,0.65,1.95,"719.20",107
0.35,0.65,2,"713.57",107
0.35,0.7,1.1,"859.93",107
0.35,0.7,1.15,"858.16",107
0.35,0.7,1.2,"837.11",107
0.35,0.7,1.25,"825.75",107
0.35,0.7,1.3,"815.97",107
0.35,0.7,1.35,"803.20",107
0.35,0.7,1.4,"784.86",107
0.35,0.7,1.45,"771.49",107
0.35,0.7,1.5,"771.19",107
0.35,0.7,1.55,"756.05",107
0.35,0.7,1.6,"757.75",107
0.35,0.7,1.65,"751.76",107
0.35,0.7,1.7,"751.76",107
0.35,0.7,1.75,"751.76",107
0.35,0.7,1.8,"739.41",107
0.35,0.7,1.85,"746.99",107
0.35,0.7,1.9,"746.99",107
0.35,0.7,1.95,"746.99",107
0.35,0.7,2,"740.73",107
0.35,0.75,1.1,"901.29",107
0.35,0.75,1.15,"899.31",107
0.35,0.75,1.2,"875.82",107
0.35,0.75,1.25,"863.15",107
0.35,0.75,1.3,"852.26",107
0.35,0.75,1.35,"838.04",107
0.35,0.75,1.4,"817.66",107
0.35,0.75,1.45,"802.81",107
0.35,0.75,1.5,"802.48",107
0.35,0.75,1.55,"785.70",107
0.35,0.75,1.6,"787.58",107
0.35,0.75,1.65,"780.94",107
0.35,0.75,1.7,"780.94",107
0.35,0.75,1.75,"780.94",107
0.35,0.75,1.8,"767.27",107
0.35,0.75,1.85,"775.66",107
0.35,0.75,1.9,"775.66",107
0.35,0.75,1.95,"775.66",107
0.35,0.75,2,"768.72",107
0.35,0.8,1.1,"944.35",107
0.35,0.8,1.15,"942.15",107
0.35,0.8,1.2,"916.05",107
0.35,0.8,1.25,"901.99",107
0.35,0.8,1.3,"889.90",107
0.35,0.8,1.35,"874.16",107
0.35,0.8,1.4,"851.60",107
0.35,0.8,1.45,"835.20",107
0.35,0.8,1.5,"834.83",107
0.35,0.8,1.55,"816.31",107
0.35,0.8,1.6,"818.38",107
0.35,0.8,1.65,"811.06",107
0.35,0.8,1.7,"811.06",107
0.35,0.8,1.75,"811.06",107
0.35,0.8,1.8,"795.99",107
0.35,0.8,1.85,"805.23",107
0.35,0.8,1.9,"805.23",107
0.35,0.8,1.95,"805.23",107
0.35,0.8,2,"797.58",107
0.4,0.1,1.1,"605.47",107
0.4,0.1,1.15,"605.34",107
0.4,0.1,1.2,"603.86",107
0.4,0.1,1.25,"603.05",107
0.4,0.1,1.3,"601.67",107
0.4,0.1,1.35,"600.74",107
0.4,0.1,1.4,"599.38",107
0.4,0.1,1.45,"598.38",107
0.4,0.1,1.5,"598.35",107
0.4,0.1,1.55,"597.20",107
0.4,0.1,1.6,"597.33",107
0.4,0.1,1.65,"596.86",107
0.4,0.1,1.7,"596.86",107
0.4,0.1,1.75,"596.86",107
0.4,0.1,1.8,"595.90",107
0.4,0.1,1.85,"596.50",107
0.4,0.1,1.9,"596.50",107
0.4,0.1,1.95,"596.50",107
0.4,0.1,2,"596.01",107
0.4,0.15,1.1,"625.95",107
0.4,0.15,1.15,"625.76",107
0.4,0.15,1.2,"623.48",107
0.4,0.15,1.25,"622.23",107
0.4,0.15,1.3,"620.33",107
0.4,0.15,1.35,"618.89",107
0.4,0.15,1.4,"616.80",107
0.4,0.15,1.45,"615.26",107
0.4,0.15,1.5,"615.22",107
0.4,0.15,1.55,"613.44",107
0.4,0.15,1.6,"613.65",107
0.4,0.15,1.65,"612.94",107
0.4,0.15,1.7,"612.94",107
0.4,0.15,1.75,"612.94",107
0.4,0.15,1.8,"611.46",107
0.4,0.15,1.85,"612.37",107
0.4,0.15,1.9,"612.37",107
0.4,0.15,1.95,"612.37",107
0.4,0.15,2,"611.63",107
0.4,0.2,1.1,"646.85",107
0.4,0.2,1.15,"646.59",107
0.4,0.2,1.2,"643.46",107
0.4,0.2,1.25,"641.74",107
0.4,0.2,1.3,"639.45",107
0.4,0.2,1.35,"637.49",107
0.4,0.2,1.4,"634.63",107
0.4,0.2,1.45,"632.52",107
0.4,0.2,1.5,"632.47",107
0.4,0.2,1.55,"630.05",107
0.4,0.2,1.6,"630.32",107
0.4,0.2,1.65,"629.36",107
0.4,0.2,1.7,"629.36",107
0.4,0.2,1.75,"629.36",107
0.4,0.2,1.8,"627.35",107
0.4,0.2,1.85,"628.59",107
0.4,0.2,1.9,"628.59",107
0.4,0.2,1.95,"628.59",107
0.4,0.2,2,"627.57",107
0.4,0.25,1.1,"668.16",107
0.4,0.25,1.15,"667.83",107
0.4,0.25,1.2,"663.80",107
0.4,0.25,1.25,"661.61",107
0.4,0.25,1.3,"659.06",107
0.4,0.25,1.35,"656.54",107
0.4,0.25,1.4,"652.88",107
0.4,0.25,1.45,"650.18",107
0.4,0.25,1.5,"650.11",107
0.4,0.25,1.55,"647.01",107
0.4,0.25,1.6,"647.36",107
0.4,0.25,1.65,"646.13",107
0.4,0.25,1.7,"646.13",107
0.4,0.25,1.75,"646.13",107
0.4,0.25,1.8,"643.56",107
0.4,0.25,1.85,"645.15",107
0.4,0.25,1.9,"645.15",107
0.4,0.25,1.95,"645.15",107
0.4,0.25,2,"643.84",107
0.4,0.3,1.1,"689.89",107
0.4,0.3,1.15,"689.48",107
0.4,0.3,1.2,"684.52",107
0.4,0.3,1.25,"681.81",107
0.4,0.3,1.3,"679.16",107
0.4,0.3,1.35,"676.06",107
0.4,0.3,1.4,"671.56",107
0.4,0.3,1.45,"668.23",107
0.4,0.3,1.5,"668.16",107
0.4,0.3,1.55,"664.35",107
0.4,0.3,1.6,"664.78",107
0.4,0.3,1.65,"663.26",107
0.4,0.3,1.7,"663.26",107
0.4,0.3,1.75,"663.26",107
0.4,0.3,1.8,"660.11",107
0.4,0.3,1.85,"662.06",107
0.4,0.3,1.9,"662.06",107
0.4,0.3,1.95,"662.06",107
0.4,0.3,2,"660.46",107
0.4,0.35,1.1,"712.25",107
0.4,0.35,1.15,"711.76",107
0.4,0.35,1.2,"705.81",107
0.4,0.35,1.25,"702.57",107
0.4,0.35,1.3,"699.76",107
0.4,0.35,1.35,"696.05",107
0.4,0.35,1.4,"690.67",107
0.4,0.35,1.45,"686.70",107
0.4,0.35,1.5,"686.61",107
0.4,0.35,1.55,"682.06",107
0.4,0.35,1.6,"682.57",107
0.4,0.35,1.65,"680.76",107
0.4,0.35,1.7,"680.76",107
0.4,0.35,1.75,"680.76",107
0.4,0.35,1.8,"677.00",107
0.4,0.35,1.85,"679.33",107
0.4,0.35,1.9,"679.33",107
0.4,0.35,1.95,"679.33",107
0.4,0.35,2,"677.41",107
0.4,0.4,1.1,"735.55",107
0.4,0.4,1.15,"734.96",107
0.4,0.4,1.2,"727.98",107
0.4,0.4,1.25,"724.18",107
0.4,0.4,1.3,"720.88",107
0.4,0.4,1.35,"716.54",107
0.4,0.4,1.4,"710.23",107
0.4,0.4,1.45,"705.58",107
0.4,0.4,1.5,"705.47",107
0.4,0.4,1.55,"700.16",107
0.4,0.4,1.6,"700.76",107
0.4,0.4,1.65,"698.64",107
0.4,0.4,1.7,"698.64",107
0.4,0.4,1.75,"698.64",107
0.4,0.4,1.8,"694.25",107
0.4,0.4,1.85,"696.96",107
0.4,0.4,1.9,"696.96",107
0.4,0.4,1.95,"696.96",107
0.4,0.4,2,"694.73",107
0.4,0.45,1.1,"759.48",107
0.4,0.45,1.15,"758.80",107
0.4,0.45,1.2,"750.73",107
0.4,0.45,1.25,"746.33",107
0.4,0.45,1.3,"742.53",107
0.4,0.45,1.35,"737.52",107
0.4,0.45,1.4,"730.24",107
0.4,0.45,1.45,"724.89",107
0.4,0.45,1.5,"724.77",107
0.4,0.45,1.55,"718.64",107
0.4,0.45,1.6,"719.33",107
0.4,0.45,1.65,"716.90",107
0.4,0.45,1.7,"716.90",107
0.4,0.45,1.75,"716.90",107
0.4,0.45,1.8,"711.85",107
0.4,0.45,1.85,"714.96",107
0.4,0.45,1.9,"714.96",107
0.4,0.45,1.95,"714.96",107
0.4,0.45,2,"712.40",107
0.4,0.5,1.1,"784.07",107
0.4,0.5,1.15,"783.30",107
0.4,0.5,1.2,"774.08",107
0.4,0.5,1.25,"769.06",107
0.4,0.5,1.3,"764.72",107
0.4,0.5,1.35,"759.01",107
0.4,0.5,1.4,"750.72",107
0.4,0.5,1.45,"744.63",107
0.4,0.5,1.5,"744.49",107
0.4,0.5,1.55,"737.53",107
0.4,0.5,1.6,"738.32",107
0.4,0.5,1.65,"735.55",107
0.4,0.5,1.7,"735.55",107
0.4,0.5,1.75,"735.55",107
0.4,0.5,1.8,"729.81",107
0.4,0.5,1.85,"733.35",107
0.4,0.5,1.9,"733.35",107
0.4,0.5,1.95,"733.35",107
0.4,0.5,2,"730.44",107
0.4,0.55,1.1,"809.33",107
0.4,0.55,1.15,"808.45",107
0.4,0.55,1.2,"798.03",107
0.4,0.55,1.25,"792.37",107
0.4,0.55,1.3,"787.46",107
0.4,0.55,1.35,"781.02",107
0.4,0.55,1.4,"771.68",107
0.4,0.55,1.45,"764.82",107
0.4,0.55,1.5,"764.66",107
0.4,0.55,1.55,"756.83",107
0.4,0.55,1.6,"757.71",107
0.4,0.55,1.65,"754.60",107
0.4,0.55,1.7,"754.60",107
0.4,0.55,1.75,"754.60",107
0.4,0.55,1.8,"748.14",107
0.4,0.55,1.85,"752.12",107
0.4,0.55,1.9,"752.12",107
0.4,0.55,1.95,"752.12",107
0.4,0.55,2,"748.85",107
0.4,0.6,1.1,"835.28",107
0.4,0.6,1.15,"834.30",107
0.4,0.6,1.2,"822.62",107
0.4,0.6,1.25,"816.27",107
0.4,0.6,1.3,"810.78",107
0.4,0.6,1.35,"803.56",107
0.4,0.6,1.4,"793.13",107
0.4,0.6,1.45,"785.46",107
0.4,0.6,1.5,"785.29",107
0.4,0.6,1.55,"776.54",107
0.4,0.6,1.6,"777.53",107
0.4,0.6,1.65,"774.05",107
0.4,0.6,1.7,"774.05",107
0.4,0.6,1.75,"774.05",107
0.4,0.6,1.8,"766.85",107
0.4,0.6,1.85,"771.29",107
0.4,0.6,1.9,"771.29",107
0.4,0.6,1.95,"771.29",107
0.4,0.6,2,"767.64",107
0.4,0.65,1.1,"861.93",107
0.4,0.65,1.15,"860.84",107
0.4,0.65,1.2,"847.84",107
0.4,0.65,1.25,"840.77",107
0.4,0.65,1.3,"834.67",107
0.4,0.65,1.35,"826.66",107
0.4,0.65,1.4,"815.07",107
0.4,0.65,1.45,"806.56",107
0.4,0.65,1.5,"806.37",107
0.4,0.65,1.55,"796.68",107
0.4,0.65,1.6,"797.77",107
0.4,0.65,1.65,"793.92",107
0.4,0.65,1.7,"793.92",107
0.4,0.65,1.75,"793.92",107
0.4,0.65,1.8,"785.95",107
0.4,0.65,1.85,"790.86",107
0.4,0.65,1.9,"790.86",107
0.4,0.65,1.95,"790.86",107
0.4,0.65,2,"786.81",107
0.4,0.7,1.1,"889.32",107
0.4,0.7,1.15,"888.11",107
0.4,0.7,1.2,"873.72",107
0.4,0.7,1.25,"865.91",107
0.4,0.7,1.3,"859.16",107
0.4,0.7,1.35,"850.31",107
0.4,0.7,1.4,"837.52",107
0.4,0.7,1.45,"828.14",107
0.4,0.7,1.5,"827.93",107
0.4,0.7,1.55,"817.25",107
0.4,0.7,1.6,"818.45",107
0.4,0.7,1.65,"814.21",107
0.4,0.7,1.7,"814.21",107
0.4,0.7,1.75,"814.21",107
0.4,0.7,1.8,"805.44",107
0.4,0.7,1.85,"810.84",107
0.4,0.7,1.9,"810.84",107
0.4,0.7,1.95,"810.84",107
0.4,0.7,2,"806.39",107
0.4,0.75,1.1,"917.44",107
0.4,0.75,1.15,"916.11",107
0.4,0.75,1.2,"900.27",107
0.4,0.75,1.25,"891.68",107
0.4,0.75,1.3,"884.26",107
0.4,0.75,1.35,"874.53",107
0.4,0.75,1.4,"860.49",107
0.4,0.75,1.45,"850.20",107
0.4,0.75,1.5,"849.97",107
0.4,0.75,1.55,"838.27",107
0.4,0.75,1.6,"839.58",107
0.4,0.75,1.65,"834.94",107
0.4,0.75,1.7,"834.94",107
0.4,0.75,1.75,"834.94",107
0.4,0.75,1.8,"825.33",107
0.4,0.75,1.85,"831.24",107
0.4,0.75,1.9,"831.24",107
0.4,0.75,1.95,"831.24",107
0.4,0.75,2,"826.37",107
0.4,0.8,1.1,"946.33",107
0.4,0.8,1.15,"944.87",107
0.4,0.8,1.2,"927.51",107
0.4,0.8,1.25,"918.10",107
0.4,0.8,1.3,"909.98",107
0.4,0.8,1.35,"899.34",107
0.4,0.8,1.4,"883.99",107
0.4,0.8,1.45,"872.76",107
0.4,0.8,1.5,"872.51",107
0.4,0.8,1.55,"859.73",107
0.4,0.8,1.6,"861.17",107
0.4,0.8,1.65,"856.10",107
0.4,0.8,1.7,"856.10",107
0.4,0.8,1.75,"856.10",107
0.4,0.8,1.8,"845.62",107
0.4,0.8,1.85,"852.07",107
0.4,0.8,1.9,"852.07",107
0.4,0.8,1.95,"852.07",107
0.4,0.8,2,"846.75",107
0.45,0.1,1.1,"763.28",107
0.45,0.1,1.15,"763.21",107
0.45,0.1,1.2,"762.33",107
0.45,0.1,1.25,"761.85",107
0.45,0.1,1.3,"761.03",107
0.45,0.1,1.35,"760.47",107
0.45,0.1,1.4,"759.66",107
0.45,0.1,1.45,"759.06",107
0.45,0.1,1.5,"759.05",107
0.45,0.1,1.55,"758.36",107
0.45,0.1,1.6,"758.44",107
0.45,0.1,1.65,"758.16",107
0.45,0.1,1.7,"758.16",107
0.45,0.1,1.75,"758.16",107
0.45,0.1,1.8,"757.59",107
0.45,0.1,1.85,"757.95",107
0.45,0.1,1.9,"757.95",107
0.45,0.1,1.95,"757.95",107
0.45,0.1,2,"757.65",107
0.45,0.15,1.1,"775.33",107
0.45,0.15,1.15,"775.22",107
0.45,0.15,1.2,"773.88",107
0.45,0.15,1.25,"773.15",107
0.45,0.15,1.3,"772.04",107
0.45,0.15,1.35,"771.20",107
0.45,0.15,1.4,"769.97",107
0.45,0.15,1.45,"769.06",107
0.45,0.15,1.5,"769.04",107
0.45,0.15,1.55,"767.99",107
0.45,0.15,1.6,"768.11",107
0.45,0.15,1.65,"767.69",107
0.45,0.15,1.7,"767.69",107
0.45,0.15,1.75,"767.69",107
0.45,0.15,1.8,"766.82",107
0.45,0.15,1.85,"767.36",107
0.45,0.15,1.9,"767.36",107
0.45,0.15,1.95,"767.36",107
0.45,0.15,2,"766.92",107
0.45,0.2,1.1,"787.45",107
0.45,0.2,1.15,"787.30",107
0.45,0.2,1.2,"785.50",107
0.45,0.2,1.25,"784.51",107
0.45,0.2,1.3,"783.19",107
0.45,0.2,1.35,"782.05",107
0.45,0.2,1.4,"780.39",107
0.45,0.2,1.45,"779.17",107
0.45,0.2,1.5,"779.14",107
0.45,0.2,1.55,"777.73",107
0.45,0.2,1.6,"777.89",107
0.45,0.2,1.65,"777.32",107
0.45,0.2,1.7,"777.32",107
0.45,0.2,1.75,"777.32",107
0.45,0.2,1.8,"776.15",107
0.45,0.2,1.85,"776.88",107
0.45,0.2,1.9,"776.88",107
0.45,0.2,1.95,"776.88",107
0.45,0.2,2,"776.28",107
0.45,0.25,1.1,"799.65",107
0.45,0.25,1.15,"799.46",107
0.45,0.25,1.2,"797.17",107
0.45,0.25,1.25,"795.92",107
0.45,0.25,1.3,"794.47",107
0.45,0.25,1.35,"793.03",107
0.45,0.25,1.4,"790.93",107
0.45,0.25,1.45,"789.38",107
0.45,0.25,1.5,"789.35",107
0.45,0.25,1.55,"787.56",107
0.45,0.25,1.6,"787.77",107
0.45,0.25,1.65,"787.05",107
0.45,0.25,1.7,"787.05",107
0.45,0.25,1.75,"787.05",107
0.45,0.25,1.8,"785.57",107
0.45,0.25,1.85,"786.49",107
0.45,0.25,1.9,"786.49",107
0.45,0.25,1.95,"786.49",107
0.45,0.25,2,"785.74",107
0.45,0.3,1.1,"811.91",107
0.45,0.3,1.15,"811.68",107
0.45,0.3,1.2,"808.90",107
0.45,0.3,1.25,"807.38",107
0.45,0.3,1.3,"805.88",107
0.45,0.3,1.35,"804.14",107
0.45,0.3,1.4,"801.59",107
0.45,0.3,1.45,"799.71",107
0.45,0.3,1.5,"799.67",107
0.45,0.3,1.55,"797.50",107
0.45,0.3,1.6,"797.75",107
0.45,0.3,1.65,"796.88",107
0.45,0.3,1.7,"796.88",107
0.45,0.3,1.75,"796.88",107
0.45,0.3,1.8,"795.09",107
0.45,0.3,1.85,"796.20",107
0.45,0.3,1.9,"796.20",107
0.45,0.3,1.95,"796.20",107
0.45,0.3,2,"795.29",107
0.45,0.35,1.1,"824.36",107
0.45,0.35,1.15,"824.08",107
0.45,0.35,1.2,"820.80",107
0.45,0.35,1.25,"819.00",107
0.45,0.35,1.3,"817.44",107
0.45,0.35,1.35,"815.38",107
0.45,0.35,1.4,"812.37",107
0.45,0.35,1.45,"810.15",107
0.45,0.35,1.5,"810.10",107
0.45,0.35,1.55,"807.55",107
0.45,0.35,1.6,"807.84",107
0.45,0.35,1.65,"806.82",107
0.45,0.35,1.7,"806.82",107
0.45,0.35,1.75,"806.82",107
0.45,0.35,1.8,"804.70",107
0.45,0.35,1.85,"806.01",107
0.45,0.35,1.9,"806.01",107
0.45,0.35,1.95,"806.01",107
0.45,0.35,2,"804.93",107
0.45,0.4,1.1,"837.15",107
0.45,0.4,1.15,"836.83",107
0.45,0.4,1.2,"833.03",107
0.45,0.4,1.25,"830.94",107
0.45,0.4,1.3,"829.14",107
0.45,0.4,1.35,"826.75",107
0.45,0.4,1.4,"823.28",107
0.45,0.4,1.45,"820.71",107
0.45,0.4,1.5,"820.65",107
0.45,0.4,1.55,"817.70",107
0.45,0.4,1.6,"818.03",107
0.45,0.4,1.65,"816.85",107
0.45,0.4,1.7,"816.85",107
0.45,0.4,1.75,"816.85",107
0.45,0.4,1.8,"814.40",107
0.45,0.4,1.85,"815.92",107
0.45,0.4,1.9,"815.92",107
0.45,0.4,1.95,"815.92",107
0.45,0.4,2,"814.68",107
0.45,0.45,1.1,"850.10",107
0.45,0.45,1.15,"849.74",107
0.45,0.45,1.2,"845.41",107
0.45,0.45,1.25,"843.03",107
0.45,0.45,1.3,"840.98",107
0.45,0.45,1.35,"838.26",107
0.45,0.45,1.4,"834.30",107
0.45,0.45,1.45,"831.38",107
0.45,0.45,1.5,"831.31",107
0.45,0.45,1.55,"827.95",107
0.45,0.45,1.6,"828.33",107
0.45,0.45,1.65,"826.99",107
0.45,0.45,1.7,"826.99",107
0.45,0.45,1.75,"826.99",107
0.45,0.45,1.8,"824.21",107
0.45,0.45,1.85,"825.93",107
0.45,0.45,1.9,"825.93",107
0.45,0.45,1.95,"825.93",107
0.45,0.45,2,"824.52",107
0.45,0.5,1.1,"863.23",107
0.45,0.5,1.15,"862.82",107
0.45,0.5,1.2,"857.94",107
0.45,0.5,1.25,"855.27",107
0.45,0.5,1.3,"852.96",107
0.45,0.5,1.35,"849.90",107
0.45,0.5,1.4,"845.45",107
0.45,0.5,1.45,"842.16",107
0.45,0.5,1.5,"842.09",107
0.45,0.5,1.55,"838.31",107
0.45,0.5,1.6,"838.74",107
0.45,0.5,1.65,"837.24",107
0.45,0.5,1.7,"837.24",107
0.45,0.5,1.75,"837.24",107
0.45,0.5,1.8,"834.11",107
0.45,0.5,1.85,"836.04",107
0.45,0.5,1.9,"836.04",107
0.45,0.5,1.95,"836.04",107
0.45,0.5,2,"834.46",107
0.45,0.55,1.1,"876.54",107
0.45,0.55,1.15,"876.08",107
0.45,0.55,1.2,"870.64",107
0.45,0.55,1.25,"867.66",107
0.45,0.55,1.3,"865.08",107
0.45,0.55,1.35,"861.68",107
0.45,0.55,1.4,"856.72",107
0.45,0.55,1.45,"853.07",107
0.45,0.55,1.5,"852.98",107
0.45,0.55,1.55,"848.79",107
0.45,0.55,1.6,"849.26",107
0.45,0.55,1.65,"847.59",107
0.45,0.55,1.7,"847.59",107
0.45,0.55,1.75,"847.59",107
0.45,0.55,1.8,"844.11",107
0.45,0.55,1.85,"846.26",107
0.45,0.55,1.9,"846.26",107
0.45,0.55,1.95,"846.26",107
0.45,0.55,2,"844.49",107
0.45,0.6,1.1,"890.01",107
0.45,0.6,1.15,"889.51",107
0.45,0.6,1.2,"883.49",107
0.45,0.6,1.25,"880.21",107
0.45,0.6,1.3,"877.36",107
0.45,0.6,1.35,"873.59",107
0.45,0.6,1.4,"868.12",107
0.45,0.6,1.45,"864.09",107
0.45,0.6,1.5,"864.00",107
0.45,0.6,1.55,"859.37",107
0.45,0.6,1.6,"859.89",107
0.45,0.6,1.65,"858.04",107
0.45,0.6,1.7,"858.04",107
0.45,0.6,1.75,"858.04",107
0.45,0.6,1.8,"854.21",107
0.45,0.6,1.85,"856.58",107
0.45,0.6,1.9,"856.58",107
0.45,0.6,1.95,"856.58",107
0.45,0.6,2,"854.63",107
0.45,0.65,1.1,"903.67",107
0.45,0.65,1.15,"903.12",107
0.45,0.65,1.2,"896.51",107
0.45,0.65,1.25,"892.90",107
0.45,0.65,1.3,"889.78",107
0.45,0.65,1.35,"885.65",107
0.45,0.65,1.4,"879.65",107
