"cond_open","cond_close","trail_range","profit","deals"
-1.3,0.5,0.2,"623.75",78
-1.3,0.5,0.3,"566.09",74
-1.3,0.5,0.4,"405.97",72
-1.3,0.5,0.5,"319.40",66
-1.3,0.5,0.6,"214.01",59
-1.3,0.5,0.7,"218.44",59
-1.3,0.5,0.8,"218.87",58
-1.3,0.5,0.9,"210.36",56
-1.3,0.5,1,"191.84",54
-1.3,0.6,0.1,"675.61",77
-1.3,0.6,0.2,"603.81",75
-1.3,0.6,0.3,"541.93",71
-1.3,0.6,0.4,"383.31",68
-1.3,0.6,0.5,"302.79",60
-1.3,0.6,0.6,"208.61",57
-1.3,0.6,0.7,"211.77",57
-1.3,0.6,0.8,"212.48",56
-1.3,0.6,0.9,"202.43",54
-1.3,0.6,1,"184.14",52
-1.3,0.7,0.1,"679.03",76
-1.3,0.7,0.2,"599.99",74
-1.3,0.7,0.3,"543.18",67
-1.3,0.7,0.4,"261.97",64
-1.3,0.7,0.5,"208.95",59
-1.3,0.7,0.6,"216.27",57
-1.3,0.7,0.7,"222.96",57
-1.3,0.7,0.8,"209.64",55
-1.3,0.7,0.9,"206.05",54
-1.3,0.7,1,"185.26",52
-1.3,0.8,0.1,"690.36",75
-1.3,0.8,0.2,"604.53",70
-1.3,0.8,0.3,"563.90",67
-1.3,0.8,0.4,"270.21",64
-1.3,0.8,0.5,"215.32",59
-1.3,0.8,0.6,"224.21",57
-1.3,0.8,0.7,"226.97",57
-1.3,0.8,0.8,"214.64",55
-1.3,0.8,0.9,"207.13",54
-1.3,0.8,1,"186.54",52
-1.3,0.9,0.1,"497.40",74
-1.3,0.9,0.2,"427.90",69
-1.3,0.9,0.3,"399.99",66
-1.3,0.9,0.4,"274.13",64
-1.3,0.9,0.5,"223.71",59
-1.3,0.9,0.6,"229.01",57
-1.3,0.9,0.7,"214.12",55
-1.3,0.9,0.8,"208.87",54
-1.3,0.9,0.9,"201.67",53
-1.3,0.9,1,"182.31",51
-1.3,1,0.1,"499.03",71
-1.3,1,0.2,"443.93",69
-1.3,1,0.3,"413.80",66
-1.3,1,0.4,"285.61",64
-1.3,1,0.5,"230.69",59
-1.3,1,0.6,"237.68",57
-1.3,1,0.7,"217.40",55
-1.3,1,0.8,"212.24",54
-1.3,1,0.9,"205.83",53
-1.3,1,1,"178.26",50
-1.3,1.1,0.1,"505.36",71
-1.3,1.1,0.2,"450.10",69
-1.3,1.1,0.3,"422.82",66
-1.3,1.1,0.4,"294.55",64
-1.3,1.1,0.5,"235.99",59
-1.3,1.1,0.6,"238.82",57
-1.3,1.1,0.7,"218.53",55
-1.3,1.1,0.8,"211.99",53
-1.3,1.1,0.9,"196.16",51
-1.3,1.1,1,"154.35",49
-1.3,1.2,0.1,"511.26",71
-1.3,1.2,0.2,"457.74",69
-1.3,1.2,0.3,"431.81",66
-1.3,1.2,0.4,"298.35",64
-1.3,1.2,0.5,"237.50",59
-1.3,1.2,0.6,"240.82",57
-1.3,1.2,0.7,"221.08",55
-1.3,1.2,0.8,"197.37",52
-1.3,1.2,0.9,"172.94",51
-1.3,1.2,1,"156.31",49
-1.3,1.3,0.1,"533.87",70
-1.3,1.3,0.2,"441.04",65
-1.3,1.3,0.3,"368.51",61
-1.3,1.3,0.4,"249.22",59
-1.3,1.3,0.5,"214.84",54
-1.3,1.3,0.6,"213.87",54
-1.3,1.3,0.7,"194.05",53
-1.3,1.3,0.8,"164.08",51
-1.3,1.3,0.9,"163.26",50
-1.3,1.3,1,"146.01",48
-1.3,1.4,0.1,"513.95",68
-1.3,1.4,0.2,"429.24",63
-1.3,1.4,0.3,"361.48",59
-1.3,1.4,0.4,"244.32",57
-1.3,1.4,0.5,"207.22",53
-1.3,1.4,0.6,"203.13",53
-1.3,1.4,0.7,"176.71",53
-1.3,1.4,0.8,"167.96",51
-1.3,1.4,0.9,"176.29",50
-1.3,1.4,1,"156.08",47
-1.3,1.5,0.1,"540.95",68
-1.3,1.5,0.2,"445.83",63
-1.3,1.5,0.3,"379.10",59
-1.3,1.5,0.4,"234.84",56
-1.3,1.5,0.5,"209.38",51
-1.3,1.5,0.6,"185.09",52
-1.3,1.5,0.7,"183.01",51
-1.3,1.5,0.8,"171.32",49
-1.3,1.5,0.9,"194.91",48
-1.3,1.5,1,"175.84",46
-1.3,1.6,0.1,"568.59",68
-1.3,1.6,0.2,"468.17",62
-1.3,1.6,0.3,"371.63",59
-1.3,1.6,0.4,"238.51",55
-1.3,1.6,0.5,"186.40",51
-1.3,1.6,0.6,"184.99",51
-1.3,1.6,0.7,"188.10",51
-1.3,1.6,0.8,"182.52",49
-1.3,1.6,0.9,"195.67",48
-1.3,1.6,1,"177.76",46
-1.3,1.7,0.1,"579.73",70
-1.3,1.7,0.2,"476.54",64
-1.3,1.7,0.3,"445.66",61
-1.3,1.7,0.4,"261.16",58
-1.3,1.7,0.5,"163.06",50
-1.3,1.7,0.6,"194.55",52
-1.3,1.7,0.7,"198.55",51
-1.3,1.7,0.8,"189.88",49
-1.3,1.7,0.9,"201.21",48
-1.3,1.7,1,"149.49",42
-1.3,1.8,0.1,"516.84",65
-1.3,1.8,0.2,"433.58",61
-1.3,1.8,0.3,"364.87",59
-1.3,1.8,0.4,"241.03",56
-1.3,1.8,0.5,"152.00",49
-1.3,1.8,0.6,"202.55",52
-1.3,1.8,0.7,"193.79",50
-1.3,1.8,0.8,"185.82",47
-1.3,1.8,0.9,"154.52",41
-1.3,1.8,1,"144.05",40
-1.3,1.9,0.1,"455.19",62
-1.3,1.9,0.2,"399.59",59
-1.3,1.9,0.3,"272.09",52
-1.3,1.9,0.4,"180.61",50
-1.3,1.9,0.5,"174.70",48
-1.3,1.9,0.6,"170.70",48
-1.3,1.9,0.7,"167.77",47
-1.3,1.9,0.8,"128.62",39
-1.3,1.9,0.9,"129.58",38
-1.3,1.9,1,"128.98",38
-1.3,2,0.1,"455.12",61
-1.3,2,0.2,"399.13",58
-1.3,2,0.3,"276.70",51
-1.3,2,0.4,"189.49",50
-1.3,2,0.5,"177.89",48
-1.3,2,0.6,"162.56",46
-1.3,2,0.7,"160.21",45
-1.3,2,0.8,"126.07",38
-1.3,2,0.9,"125.67",37
-1.3,2,1,"125.42",37
-1.2,0.1,0.1,"668.10",100
-1.2,0.1,0.2,"623.82",96
-1.2,0.1,0.3,"567.83",90
-1.2,0.1,0.4,"402.44",88
-1.2,0.1,0.5,"323.92",80
-1.2,0.1,0.6,"322.15",76
-1.2,0.1,0.7,"326.05",74
-1.2,0.1,0.8,"334.82",73
-1.2,0.1,0.9,"219.78",71
-1.2,0.1,1,"194.72",64
-1.2,0.2,0.1,"706.48",97
-1.2,0.2,0.2,"654.66",93
-1.2,0.2,0.3,"586.09",89
-1.2,0.2,0.4,"403.97",85
-1.2,0.2,0.5,"327.91",79
-1.2,0.2,0.6,"330.37",75
-1.2,0.2,0.7,"330.20",74
-1.2,0.2,0.8,"343.74",73
-1.2,0.2,0.9,"224.15",67
-1.2,0.2,1,"200.43",64
-1.2,0.3,0.1,"744.64",97
-1.2,0.3,0.2,"675.51",93
-1.2,0.3,0.3,"583.95",87
-1.2,0.3,0.4,"414.83",84
-1.2,0.3,0.5,"343.54",78
-1.2,0.3,0.6,"342.45",74
-1.2,0.3,0.7,"340.91",74
-1.2,0.3,0.8,"344.67",69
-1.2,0.3,0.9,"227.62",67
-1.2,0.3,1,"203.86",64
-1.2,0.4,0.1,"745.59",94
-1.2,0.4,0.2,"662.96",90
-1.2,0.4,0.3,"597.21",85
-1.2,0.4,0.4,"445.96",83
-1.2,0.4,0.5,"355.41",77
-1.2,0.4,0.6,"361.62",74
-1.2,0.4,0.7,"357.76",70
-1.2,0.4,0.8,"363.71",69
-1.2,0.4,0.9,"234.00",66
-1.2,0.4,1,"220.96",64
-1.2,0.5,0.1,"753.80",93
-1.2,0.5,0.2,"671.37",89
-1.2,0.5,0.3,"622.46",85
-1.2,0.5,0.4,"456.31",83
-1.2,0.5,0.5,"368.38",77
-1.2,0.5,0.6,"248.74",69
-1.2,0.5,0.7,"252.56",69
-1.2,0.5,0.8,"250.71",68
-1.2,0.5,0.9,"245.66",66
-1.2,0.5,1,"226.80",64
-1.2,0.6,0.1,"729.48",88
-1.2,0.6,0.2,"656.40",86
-1.2,0.6,0.3,"601.13",82
-1.2,0.6,0.4,"431.83",79
-1.2,0.6,0.5,"350.92",70
-1.2,0.6,0.6,"246.47",67
-1.2,0.6,0.7,"246.13",67
-1.2,0.6,0.8,"248.85",66
-1.2,0.6,0.9,"240.97",64
-1.2,0.6,1,"218.30",62
-1.2,0.7,0.1,"753.80",87
-1.2,0.7,0.2,"670.00",85
-1.2,0.7,0.3,"610.90",78
-1.2,0.7,0.4,"310.85",75
-1.2,0.7,0.5,"249.32",69
-1.2,0.7,0.6,"262.38",67
-1.2,0.7,0.7,"263.52",67
-1.2,0.7,0.8,"250.25",65
-1.2,0.7,0.9,"262.74",65
-1.2,0.7,1,"239.61",63
-1.2,0.8,0.1,"778.05",86
-1.2,0.8,0.2,"679.27",81
-1.2,0.8,0.3,"656.42",78
-1.2,0.8,0.4,"320.73",74
-1.2,0.8,0.5,"263.46",69
-1.2,0.8,0.6,"270.39",67
-1.2,0.8,0.7,"271.82",67
-1.2,0.8,0.8,"255.83",65
-1.2,0.8,0.9,"272.26",65
-1.2,0.8,1,"249.11",63
-1.2,0.9,0.1,"564.76",85
-1.2,0.9,0.2,"498.03",80
-1.2,0.9,0.3,"470.08",76
-1.2,0.9,0.4,"334.70",74
-1.2,0.9,0.5,"270.71",69
-1.2,0.9,0.6,"276.76",67
-1.2,0.9,0.7,"274.76",66
-1.2,0.9,0.8,"268.48",65
-1.2,0.9,0.9,"267.92",64
-1.2,0.9,1,"241.23",61
-1.2,1,0.1,"584.26",82
-1.2,1,0.2,"513.95",79
-1.2,1,0.3,"491.80",76
-1.2,1,0.4,"341.61",74
-1.2,1,0.5,"276.19",69
-1.2,1,0.6,"285.46",67
-1.2,1,0.7,"279.90",66
-1.2,1,0.8,"276.87",65
-1.2,1,0.9,"268.76",63
-1.2,1,1,"234.18",59
-1.2,1.1,0.1,"628.24",83
-1.2,1.1,0.2,"566.31",81
-1.2,1.1,0.3,"537.47",78
-1.2,1.1,0.4,"379.00",76
-1.2,1.1,0.5,"300.87",70
-1.2,1.1,0.6,"309.01",68
-1.2,1.1,0.7,"283.18",65
-1.2,1.1,0.8,"270.40",62
-1.2,1.1,0.9,"254.74",60
-1.2,1.1,1,"188.24",56
-1.2,1.2,0.1,"639.87",83
-1.2,1.2,0.2,"582.44",81
-1.2,1.2,0.3,"546.07",78
-1.2,1.2,0.4,"385.27",76
-1.2,1.2,0.5,"304.85",70
-1.2,1.2,0.6,"308.72",67
-1.2,1.2,0.7,"287.29",64
-1.2,1.2,0.8,"258.56",61
-1.2,1.2,0.9,"210.72",58
-1.2,1.2,1,"187.32",54
-1.2,1.3,0.1,"678.66",82
-1.2,1.3,0.2,"567.44",77
-1.2,1.3,0.3,"474.16",73
-1.2,1.3,0.4,"323.57",70
-1.2,1.3,0.5,"279.87",64
-1.2,1.3,0.6,"281.72",64
-1.2,1.3,0.7,"255.04",62
-1.2,1.3,0.8,"200.60",58
-1.2,1.3,0.9,"194.77",55
-1.2,1.3,1,"175.77",53
-1.2,1.4,0.1,"648.65",79
-1.2,1.4,0.2,"544.33",74
-1.2,1.4,0.3,"461.88",70
-1.2,1.4,0.4,"317.26",66
-1.2,1.4,0.5,"272.75",61
-1.2,1.4,0.6,"268.29",61
-1.2,1.4,0.7,"215.58",60
-1.2,1.4,0.8,"201.17",57
-1.2,1.4,0.9,"208.29",55
-1.2,1.4,1,"182.00",52
-1.2,1.5,0.1,"693.18",78
-1.2,1.5,0.2,"576.49",73
-1.2,1.5,0.3,"493.58",69
-1.2,1.5,0.4,"306.13",64
-1.2,1.5,0.5,"280.16",59
-1.2,1.5,0.6,"225.35",59
-1.2,1.5,0.7,"214.74",56
-1.2,1.5,0.8,"201.08",54
-1.2,1.5,0.9,"220.56",53
-1.2,1.5,1,"200.04",51
-1.2,1.6,0.1,"729.46",78
-1.2,1.6,0.2,"604.49",72
-1.2,1.6,0.3,"484.69",68
-1.2,1.6,0.4,"315.77",63
-1.2,1.6,0.5,"227.33",58
-1.2,1.6,0.6,"225.25",58
-1.2,1.6,0.7,"220.50",56
-1.2,1.6,0.8,"210.55",54
-1.2,1.6,0.9,"222.30",53
-1.2,1.6,1,"169.49",49
-1.2,1.7,0.1,"730.32",78
-1.2,1.7,0.2,"601.30",72
-1.2,1.7,0.3,"522.87",68
-1.2,1.7,0.4,"316.58",65
-1.2,1.7,0.5,"197.85",56
-1.2,1.7,0.6,"231.38",58
-1.2,1.7,0.7,"228.85",56
-1.2,1.7,0.8,"200.53",52
-1.2,1.7,0.9,"215.47",52
-1.2,1.7,1,"140.19",44
-1.2,1.8,0.1,"634.45",72
-1.2,1.8,0.2,"533.81",68
-1.2,1.8,0.3,"424.01",65
-1.2,1.8,0.4,"287.48",62
-1.2,1.8,0.5,"184.24",55
-1.2,1.8,0.6,"239.99",58
-1.2,1.8,0.7,"223.37",55
-1.2,1.8,0.8,"193.35",50
-1.2,1.8,0.9,"161.22",44
-1.2,1.8,1,"129.85",41
-1.2,1.9,0.1,"543.17",68
-1.2,1.9,0.2,"438.20",64
-1.2,1.9,0.3,"308.62",57
-1.2,1.9,0.4,"213.05",55
-1.2,1.9,0.5,"187.77",53
-1.2,1.9,0.6,"220.91",54
-1.2,1.9,0.7,"211.42",53
-1.2,1.9,0.8,"160.16",44
-1.2,1.9,0.9,"161.66",43
-1.2,1.9,1,"119.64",40
-1.2,2,0.1,"510.36",66
-1.2,2,0.2,"449.00",63
-1.2,2,0.3,"313.99",56
-1.2,2,0.4,"222.73",55
-1.2,2,0.5,"192.70",53
-1.2,2,0.6,"209.37",52
-1.2,2,0.7,"204.65",51
-1.2,2,0.8,"156.91",43
-1.2,2,0.9,"158.50",42
-1.2,2,1,"116.85",39
-1.1,0.1,0.1,"681.64",108
-1.1,0.1,0.2,"637.62",104
-1.1,0.1,0.3,"604.13",97
-1.1,0.1,0.4,"426.83",95
-1.1,0.1,0.5,"342.85",86
-1.1,0.1,0.6,"346.21",83
-1.1,0.1,0.7,"346.46",81
-1.1,0.1,0.8,"353.29",80
-1.1,0.1,0.9,"227.39",74
-1.1,0.1,1,"196.70",68
-1.1,0.2,0.1,"731.08",105
-1.1,0.2,0.2,"678.74",100
-1.1,0.2,0.3,"626.69",96
-1.1,0.2,0.4,"428.43",92
-1.1,0.2,0.5,"348.11",85
-1.1,0.2,0.6,"353.39",82
-1.1,0.2,0.7,"353.10",79
-1.1,0.2,0.8,"367.52",78
-1.1,0.2,0.9,"229.32",71
-1.1,0.2,1,"203.77",66
-1.1,0.3,0.1,"774.91",104
-1.1,0.3,0.2,"710.45",100
-1.1,0.3,0.3,"627.00",95
-1.1,0.3,0.4,"437.96",92
-1.1,0.3,0.5,"364.03",85
-1.1,0.3,0.6,"367.77",81
-1.1,0.3,0.7,"364.38",79
-1.1,0.3,0.8,"368.52",75
-1.1,0.3,0.9,"233.25",71
-1.1,0.3,1,"208.25",66
-1.1,0.4,0.1,"790.68",102
-1.1,0.4,0.2,"707.45",98
-1.1,0.4,0.3,"643.98",93
-1.1,0.4,0.4,"472.39",91
-1.1,0.4,0.5,"371.75",82
-1.1,0.4,0.6,"387.27",79
-1.1,0.4,0.7,"381.57",76
-1.1,0.4,0.8,"374.79",73
-1.1,0.4,0.9,"239.89",68
-1.1,0.4,1,"227.97",66
-1.1,0.5,0.1,"801.56",102
-1.1,0.5,0.2,"719.76",98
-1.1,0.5,0.3,"670.48",93
-1.1,0.5,0.4,"481.16",89
-1.1,0.5,0.5,"385.36",82
-1.1,0.5,0.6,"262.85",74
-1.1,0.5,0.7,"264.73",73
-1.1,0.5,0.8,"261.36",70
-1.1,0.5,0.9,"257.13",68
-1.1,0.5,1,"238.43",66
-1.1,0.6,0.1,"782.43",97
-1.1,0.6,0.2,"708.13",95
-1.1,0.6,0.3,"645.84",88
-1.1,0.6,0.4,"459.26",86
-1.1,0.6,0.5,"370.47",76
-1.1,0.6,0.6,"262.46",72
-1.1,0.6,0.7,"258.70",69
-1.1,0.6,0.8,"262.02",68
-1.1,0.6,0.9,"254.40",66
-1.1,0.6,1,"229.73",64
-1.1,0.7,0.1,"798.78",94
-1.1,0.7,0.2,"707.33",92
-1.1,0.7,0.3,"658.41",85
-1.1,0.7,0.4,"325.98",81
-1.1,0.7,0.5,"256.14",71
-1.1,0.7,0.6,"277.12",69
-1.1,0.7,0.7,"278.34",69
-1.1,0.7,0.8,"265.82",67
-1.1,0.7,0.9,"276.57",67
-1.1,0.7,1,"252.94",65
-1.1,0.8,0.1,"826.07",94
-1.1,0.8,0.2,"724.50",89
-1.1,0.8,0.3,"698.13",85
-1.1,0.8,0.4,"334.57",77
-1.1,0.8,0.5,"270.86",71
-1.1,0.8,0.6,"284.53",69
-1.1,0.8,0.7,"288.63",69
-1.1,0.8,0.8,"270.78",67
-1.1,0.8,0.9,"284.21",67
-1.1,0.8,1,"255.88",64
-1.1,0.9,0.1,"607.85",93
-1.1,0.9,0.2,"528.83",86
-1.1,0.9,0.3,"481.74",79
-1.1,0.9,0.4,"353.00",77
-1.1,0.9,0.5,"282.97",71
-1.1,0.9,0.6,"293.82",69
-1.1,0.9,0.7,"310.44",70
-1.1,0.9,0.8,"294.22",68
-1.1,0.9,0.9,"288.75",67
-1.1,0.9,1,"261.92",63
-1.1,1,0.1,"597.88",86
-1.1,1,0.2,"522.22",82
-1.1,1,0.3,"506.34",79
-1.1,1,0.4,"360.05",77
-1.1,1,0.5,"290.46",71
-1.1,1,0.6,"300.60",69
-1.1,1,0.7,"316.56",70
-1.1,1,0.8,"298.11",67
-1.1,1,0.9,"290.28",65
-1.1,1,1,"272.16",62
-1.1,1.1,0.1,"619.25",84
-1.1,1.1,0.2,"575.58",83
-1.1,1.1,0.3,"548.88",80
-1.1,1.1,0.4,"397.63",78
-1.1,1.1,0.5,"314.99",72
-1.1,1.1,0.6,"325.74",70
-1.1,1.1,0.7,"318.00",69
-1.1,1.1,0.8,"295.12",64
-1.1,1.1,0.9,"297.85",63
-1.1,1.1,1,"223.51",59
-1.1,1.2,0.1,"651.47",85
-1.1,1.2,0.2,"595.30",83
-1.1,1.2,0.3,"563.43",80
-1.1,1.2,0.4,"403.47",78
-1.1,1.2,0.5,"320.25",72
-1.1,1.2,0.6,"326.76",69
-1.1,1.2,0.7,"313.71",67
-1.1,1.2,0.8,"300.33",64
-1.1,1.2,0.9,"248.23",61
-1.1,1.2,1,"224.24",57
-1.1,1.3,0.1,"691.73",84
-1.1,1.3,0.2,"587.47",79
-1.1,1.3,0.3,"487.18",75
-1.1,1.3,0.4,"340.51",72
-1.1,1.3,0.5,"311.57",68
-1.1,1.3,0.6,"316.53",67
-1.1,1.3,0.7,"304.05",66
-1.1,1.3,0.8,"235.76",61
-1.1,1.3,0.9,"228.66",58
-1.1,1.3,1,"210.21",56
-1.1,1.4,0.1,"699.16",83
-1.1,1.4,0.2,"586.59",78
-1.1,1.4,0.3,"497.25",74
-1.1,1.4,0.4,"350.90",70
-1.1,1.4,0.5,"320.55",64
-1.1,1.4,0.6,"321.70",65
-1.1,1.4,0.7,"260.75",64
-1.1,1.4,0.8,"239.87",60
-1.1,1.4,0.9,"247.11",58
-1.1,1.4,1,"226.79",56
-1.1,1.5,0.1,"740.49",82
-1.1,1.5,0.2,"621.10",77
-1.1,1.5,0.3,"526.97",72
-1.1,1.5,0.4,"367.82",68
-1.1,1.5,0.5,"344.17",64
-1.1,1.5,0.6,"281.51",64
-1.1,1.5,0.7,"270.12",61
-1.1,1.5,0.8,"243.56",58
-1.1,1.5,0.9,"268.58",57
-1.1,1.5,1,"247.30",55
-1.1,1.6,0.1,"779.99",82
-1.1,1.6,0.2,"650.86",76
-1.1,1.6,0.3,"556.85",71
-1.1,1.6,0.4,"389.11",68
-1.1,1.6,0.5,"286.02",63
-1.1,1.6,0.6,"282.74",63
-1.1,1.6,0.7,"277.14",61
-1.1,1.6,0.8,"256.26",58
-1.1,1.6,0.9,"273.65",57
-1.1,1.6,1,"195.21",53
-1.1,1.7,0.1,"824.19",82
-1.1,1.7,0.2,"688.35",76
-1.1,1.7,0.3,"609.81",72
-1.1,1.7,0.4,"387.80",70
-1.1,1.7,0.5,"253.25",61
-1.1,1.7,0.6,"291.55",63
-1.1,1.7,0.7,"290.76",61
-1.1,1.7,0.8,"246.02",56
-1.1,1.7,0.9,"237.76",55
-1.1,1.7,1,"144.39",45
-1.1,1.8,0.1,"716.41",76
-1.1,1.8,0.2,"624.95",73
-1.1,1.8,0.3,"503.50",69
-1.1,1.8,0.4,"355.04",67
-1.1,1.8,0.5,"242.38",60
-1.1,1.8,0.6,"309.57",63
-1.1,1.8,0.7,"286.82",60
-1.1,1.8,0.8,"243.45",55
-1.1,1.8,0.9,"170.27",46
-1.1,1.8,1,"211.02",50
-1.1,1.9,0.1,"627.74",75
-1.1,1.9,0.2,"511.33",71
-1.1,1.9,0.3,"367.78",63
-1.1,1.9,0.4,"266.26",62
-1.1,1.9,0.5,"269.87",60
-1.1,1.9,0.6,"309.29",61
-1.1,1.9,0.7,"288.34",59
-1.1,1.9,0.8,"191.94",47
-1.1,1.9,0.9,"256.08",52
-1.1,1.9,1,"167.23",46
-1.1,2,0.1,"613.59",74
-1.1,2,0.2,"545.10",71
-1.1,2,0.3,"389.44",63
-1.1,2,0.4,"279.94",62
-1.1,2,0.5,"278.44",60
-1.1,2,0.6,"299.79",59
-1.1,2,0.7,"288.03",58
-1.1,2,0.8,"240.66",52
-1.1,2,0.9,"216.71",48
-1.1,2,1,"164.55",45
-1,0.1,0.1,"667.30",112
-1,0.1,0.2,"608.91",105
-1,0.1,0.3,"580.07",98
-1,0.1,0.4,"411.84",96
-1,0.1,0.5,"329.20",85
-1,0.1,0.6,"293.82",79
-1,0.1,0.7,"291.56",77
-1,0.1,0.8,"290.77",76
-1,0.1,0.9,"190.35",72
-1,0.1,1,"180.41",66
-1,0.2,0.1,"696.90",108
-1,0.2,0.2,"640.01",100
-1,0.2,0.3,"595.17",96
-1,0.2,0.4,"410.89",91
-1,0.2,0.5,"299.37",81
-1,0.2,0.6,"298.82",78
-1,0.2,0.7,"297.06",75
-1,0.2,0.8,"307.96",76
-1,0.2,0.9,"192.06",69
-1,0.2,1,"186.61",66
-1,0.3,0.1,"741.96",106
-1,0.3,0.2,"660.86",97
-1,0.3,0.3,"537.39",90
-1,0.3,0.4,"376.37",88
-1,0.3,0.5,"311.84",81
-1,0.3,0.6,"312.68",79
-1,0.3,0.7,"310.53",77
-1,0.3,0.8,"308.83",73
-1,0.3,0.9,"195.46",69
-1,0.3,1,"188.94",65
-1,0.4,0.1,"749.90",100
-1,0.4,0.2,"656.01",93
-1,0.4,0.3,"553.52",89
-1,0.4,0.4,"398.12",86
-1,0.4,0.5,"318.04",78
-1,0.4,0.6,"329.56",77
-1,0.4,0.7,"325.41",74
-1,0.4,0.8,"339.56",72
-1,0.4,0.9,"212.71",67
-1,0.4,1,"199.09",64
-1,0.5,0.1,"695.85",100
-1,0.5,0.2,"609.86",93
-1,0.5,0.3,"570.90",89
-1,0.5,0.4,"408.46",86
-1,0.5,0.5,"324.97",80
-1,0.5,0.6,"219.52",72
-1,0.5,0.7,"222.09",71
-1,0.5,0.8,"234.35",70
-1,0.5,0.9,"228.57",67
-1,0.5,1,"208.63",64
-1,0.6,0.1,"693.68",94
-1,0.6,0.2,"626.20",92
-1,0.6,0.3,"574.11",86
-1,0.6,0.4,"410.00",85
-1,0.6,0.5,"323.57",75
-1,0.6,0.6,"226.74",71
-1,0.6,0.7,"223.17",69
-1,0.6,0.8,"241.47",68
-1,0.6,0.9,"235.16",66
-1,0.6,1,"209.09",63
-1,0.7,0.1,"710.50",91
-1,0.7,0.2,"628.12",89
-1,0.7,0.3,"597.85",85
-1,0.7,0.4,"290.94",80
-1,0.7,0.5,"229.68",72
-1,0.7,0.6,"244.10",69
-1,0.7,0.7,"246.58",69
-1,0.7,0.8,"244.46",67
-1,0.7,0.9,"255.51",67
-1,0.7,1,"225.79",62
-1,0.8,0.1,"724.18",90
-1,0.8,0.2,"642.42",87
-1,0.8,0.3,"608.60",84
-1,0.8,0.4,"301.18",78
-1,0.8,0.5,"243.30",72
-1,0.8,0.6,"250.85",69
-1,0.8,0.7,"256.01",69
-1,0.8,0.8,"249.12",67
-1,0.8,0.9,"257.59",65
-1,0.8,1,"227.09",61
-1,0.9,0.1,"535.66",90
-1,0.9,0.2,"453.04",84
-1,0.9,0.3,"427.69",79
-1,0.9,0.4,"314.06",77
-1,0.9,0.5,"253.00",71
-1,0.9,0.6,"259.34",69
-1,0.9,0.7,"285.69",71
-1,0.9,0.8,"265.24",66
-1,0.9,0.9,"261.82",65
-1,0.9,1,"232.64",60
-1,1,0.1,"534.07",87
-1,1,0.2,"467.44",83
-1,1,0.3,"454.16",79
-1,1,0.4,"320.53",77
-1,1,0.5,"257.65",71
-1,1,0.6,"263.24",69
-1,1,0.7,"279.56",69
-1,1,0.8,"265.92",65
-1,1,0.9,"259.32",63
-1,1,1,"239.58",59
-1,1.1,0.1,"567.34",86
-1,1.1,0.2,"527.35",85
-1,1.1,0.3,"498.70",81
-1,1.1,0.4,"358.97",79
-1,1.1,0.5,"289.85",73
-1,1.1,0.6,"286.83",69
-1,1.1,0.7,"281.88",68
-1,1.1,0.8,"263.18",62
-1,1.1,0.9,"266.28",61
-1,1.1,1,"197.91",57
-1,1.2,0.1,"583.28",85
-1,1.2,0.2,"532.84",83
-1,1.2,0.3,"506.33",80
-1,1.2,0.4,"360.21",78
-1,1.2,0.5,"284.28",71
-1,1.2,0.6,"277.07",67
-1,1.2,0.7,"268.20",65
-1,1.2,0.8,"267.96",62
-1,1.2,0.9,"220.15",59
-1,1.2,1,"198.58",55
-1,1.3,0.1,"619.40",84
-1,1.3,0.2,"525.72",79
-1,1.3,0.3,"436.65",75
-1,1.3,0.4,"291.85",70
-1,1.3,0.5,"266.97",66
-1,1.3,0.6,"267.45",65
-1,1.3,0.7,"257.01",64
-1,1.3,0.8,"207.59",59
-1,1.3,0.9,"202.15",56
-1,1.3,1,"184.70",54
-1,1.4,0.1,"638.89",84
-1,1.4,0.2,"545.73",79
-1,1.4,0.3,"445.79",73
-1,1.4,0.4,"312.02",69
-1,1.4,0.5,"284.81",63
-1,1.4,0.6,"281.32",64
-1,1.4,0.7,"217.73",62
-1,1.4,0.8,"210.36",58
-1,1.4,0.9,"218.12",56
-1,1.4,1,"206.39",56
-1,1.5,0.1,"690.10",83
-1,1.5,0.2,"559.49",76
-1,1.5,0.3,"472.48",71
-1,1.5,0.4,"327.10",67
-1,1.5,0.5,"306.42",63
-1,1.5,0.6,"234.78",62
-1,1.5,0.7,"228.59",59
-1,1.5,0.8,"208.35",57
-1,1.5,0.9,"228.07",58
-1,1.5,1,"209.12",56
-1,1.6,0.1,"703.58",81
-1,1.6,0.2,"587.26",75
-1,1.6,0.3,"499.10",70
-1,1.6,0.4,"343.14",67
-1,1.6,0.5,"239.93",61
-1,1.6,0.6,"238.93",61
-1,1.6,0.7,"237.10",59
-1,1.6,0.8,"228.17",59
-1,1.6,0.9,"233.11",58
-1,1.6,1,"182.74",54
-1,1.7,0.1,"744.30",81
-1,1.7,0.2,"615.15",75
-1,1.7,0.3,"523.56",70
-1,1.7,0.4,"327.55",68
-1,1.7,0.5,"212.61",59
-1,1.7,0.6,"246.50",61
-1,1.7,0.7,"256.30",61
-1,1.7,0.8,"218.74",57
-1,1.7,0.9,"218.83",56
-1,1.7,1,"134.29",44
-1,1.8,0.1,"644.99",75
